LVMAMI, G, 0, -inf, -inf, inf
4B7VN5, O, 4, 2, -5, -2
OS4JN0, P, 3, -2, -5, -2
4B7VN5, R, 4, 2, -5, -2
OS4JN0, P, 3, -2, -5, -2
4B7VN5, Y, 4, 3, -5, -2
OS4JN0, P, 3, -2, -5, -2
COPC81, B, 4, -2, -5, -2
OS4JN0, P, 3, -2, -5, -2
COPC81, G, 4, 1, -5, -2
OS4JN0, P, 3, -2, -5, -2
COPC81, O, 4, 2, -5, -2
OS4JN0, P, 3, -2, -5, -2
COPC81, R, 4, 2, -5, -2
OS4JN0, P, 3, -2, -5, -2
COPC81, Y, 4, 3, -5, -2
OS4JN0, P, 3, -2, -5, -2
EM53QA, B, 4, -2, -5, -2
OS4JN0, P, 3, -2, -5, -2
EM53QA, G, 4, 1, -5, -2
OS4JN0, P, 3, -2, -5, -2
EM53QA, O, 4, 2, -5, -2
OS4JN0, P, 3, -2, -5, -2
EM53QA, Y, 4, 3, -5, -2
OS4JN0, P, 3, -2, -5, -2
KP3JSP, O, 4, 2, -5, -2
OS4JN0, P, 3, -2, -5, -2
KP3JSP, P, 4, -9, -5, -2
OS4JN0, P, 3, -9, -5, -2
D7D114, B, 2, -6, -5, inf
OS4JN0, R, 3, inf, -5, inf
0LLBL6, B, 4, -4, -5, inf
OS4JN0, R, 3, -4, -5, -4
0LLBL6, G, 4, -1, -5, -4
OS4JN0, R, 3, -4, -5, -4
0LLBL6, O, 4, 0, -5, -4
OS4JN0, R, 3, -4, -5, -4
0LLBL6, P, 4, -11, -5, -4
OS4JN0, R, 3, -11, -5, -4
D7D114, B, 2, -6, -5, inf
PUUAOM, O, 3, inf, -5, inf
COPC81, B, 4, -1, -5, inf
PUUAOM, O, 3, -1, -5, -1
COPC81, G, 4, 2, -5, -1
PUUAOM, O, 3, -1, -5, -1
COPC81, P, 4, -8, -5, -1
PUUAOM, O, 3, -8, -5, -1
D7D114, B, 2, -6, -5, inf
PUUAOM, P, 3, inf, -5, inf
COPC81, B, 4, -2, -5, inf
PUUAOM, P, 3, -2, -5, -2
COPC81, G, 4, 1, -5, -2
PUUAOM, P, 3, -2, -5, -2
COPC81, O, 4, 2, -5, -2
PUUAOM, P, 3, -2, -5, -2
COPC81, R, 4, 2, -5, -2
PUUAOM, P, 3, -2, -5, -2
COPC81, Y, 4, 3, -5, -2
PUUAOM, P, 3, -2, -5, -2
EM53QA, B, 4, -2, -5, -2
PUUAOM, P, 3, -2, -5, -2
EM53QA, G, 4, 1, -5, -2
PUUAOM, P, 3, -2, -5, -2
EM53QA, O, 4, 2, -5, -2
PUUAOM, P, 3, -2, -5, -2
EM53QA, P, 4, -9, -5, -2
PUUAOM, P, 3, -9, -5, -2
D7D114, B, 2, -6, -5, inf
PUUAOM, R, 3, inf, -5, inf
COPC81, B, 4, -4, -5, inf
PUUAOM, R, 3, -4, -5, -4
COPC81, G, 4, -1, -5, -4
PUUAOM, R, 3, -4, -5, -4
COPC81, O, 4, 0, -5, -4
PUUAOM, R, 3, -4, -5, -4
COPC81, P, 4, -11, -5, -4
PUUAOM, R, 3, -11, -5, -4
D7D114, B, 2, -6, -5, inf
PUUAOM, Y, 3, inf, -5, inf
COPC81, B, 4, -11, -5, inf
PUUAOM, Y, 3, -11, -5, inf
D7D114, B, 2, -6, -5, inf
WPZNJO, B, 3, inf, -5, inf
0LLBL6, G, 4, 1, -5, inf
WPZNJO, B, 3, 1, -5, 1
0LLBL6, O, 4, 2, -5, 1
WPZNJO, B, 3, 1, -5, 1
0LLBL6, P, 4, -9, -5, 1
WPZNJO, B, 3, -9, -5, 1
D7D114, B, 2, -6, -5, inf
WPZNJO, O, 3, inf, -5, inf
0LLBL6, B, 4, -1, -5, inf
WPZNJO, O, 3, -1, -5, -1
0LLBL6, G, 4, 2, -5, -1
WPZNJO, O, 3, -1, -5, -1
0LLBL6, P, 4, -8, -5, -1
WPZNJO, O, 3, -8, -5, -1
D7D114, B, 2, -6, -5, inf
WPZNJO, P, 3, inf, -5, inf
0LLBL6, B, 4, -2, -5, inf
WPZNJO, P, 3, -2, -5, -2
0LLBL6, G, 4, 1, -5, -2
WPZNJO, P, 3, -2, -5, -2
0LLBL6, O, 4, 2, -5, -2
WPZNJO, P, 3, -2, -5, -2
0LLBL6, R, 4, 2, -5, -2
WPZNJO, P, 3, -2, -5, -2
0LLBL6, Y, 4, 3, -5, -2
WPZNJO, P, 3, -2, -5, -2
COPC81, B, 4, -2, -5, -2
WPZNJO, P, 3, -2, -5, -2
COPC81, G, 4, 1, -5, -2
WPZNJO, P, 3, -2, -5, -2
COPC81, O, 4, 2, -5, -2
WPZNJO, P, 3, -2, -5, -2
COPC81, R, 4, 2, -5, -2
WPZNJO, P, 3, -2, -5, -2
COPC81, Y, 4, 3, -5, -2
WPZNJO, P, 3, -2, -5, -2
EM53QA, B, 4, -2, -5, -2
WPZNJO, P, 3, -2, -5, -2
EM53QA, G, 4, 1, -5, -2
WPZNJO, P, 3, -2, -5, -2
EM53QA, O, 4, 2, -5, -2
WPZNJO, P, 3, -2, -5, -2
EM53QA, P, 4, -9, -5, -2
WPZNJO, P, 3, -9, -5, -2
D7D114, B, 2, -6, -5, inf
WPZNJO, R, 3, inf, -5, inf
0LLBL6, B, 4, -4, -5, inf
WPZNJO, R, 3, -4, -5, -4
0LLBL6, G, 4, -1, -5, -4
WPZNJO, R, 3, -4, -5, -4
0LLBL6, O, 4, 0, -5, -4
WPZNJO, R, 3, -4, -5, -4
0LLBL6, P, 4, -11, -5, -4
WPZNJO, R, 3, -11, -5, -4
D7D114, B, 2, -6, -5, inf
WPZNJO, Y, 3, inf, -5, inf
0LLBL6, B, 4, -11, -5, inf
WPZNJO, Y, 3, -11, -5, inf
D7D114, B, 2, -6, -5, inf
NM911U, Y, 1, -6, -5, inf
LVMAMI, G, 0, -5, -5, inf
OS4JN0, B, 1, inf, -5, inf
0LLBL6, G, 2, -inf, -5, inf
4B7VN5, G, 3, inf, -5, inf
77PTBZ, B, 4, 6, -5, inf
4B7VN5, G, 3, 6, -5, 6
77PTBZ, O, 4, 10, -5, 6
4B7VN5, G, 3, 6, -5, 6
77PTBZ, P, 4, -1, -5, 6
4B7VN5, G, 3, -1, -5, -1
77PTBZ, R, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
77PTBZ, Y, 4, 11, -5, -1
4B7VN5, G, 3, -1, -5, -1
COPC81, G, 4, 9, -5, -1
4B7VN5, G, 3, -1, -5, -1
COPC81, O, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
COPC81, P, 4, -1, -5, -1
4B7VN5, G, 3, -1, -5, -1
COPC81, R, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
COPC81, Y, 4, 11, -5, -1
4B7VN5, G, 3, -1, -5, -1
EM53QA, G, 4, 9, -5, -1
4B7VN5, G, 3, -1, -5, -1
EM53QA, O, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
EM53QA, P, 4, -1, -5, -1
4B7VN5, G, 3, -1, -5, -1
EM53QA, Y, 4, 11, -5, -1
4B7VN5, G, 3, -1, -5, -1
KP3JSP, B, 4, 6, -5, -1
4B7VN5, G, 3, -1, -5, -1
KP3JSP, O, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
KP3JSP, P, 4, -1, -5, -1
4B7VN5, G, 3, -1, -5, -1
KP3JSP, R, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
KP3JSP, Y, 4, 11, -5, -1
4B7VN5, G, 3, -1, -5, -1
METYNL, G, 4, 9, -5, -1
4B7VN5, G, 3, -1, -5, -1
METYNL, O, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
METYNL, P, 4, -1, -5, -1
4B7VN5, G, 3, -1, -5, -1
METYNL, R, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
METYNL, Y, 4, 11, -5, -1
4B7VN5, G, 3, -1, -5, -1
NM911U, O, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
NM911U, P, 4, -1, -5, -1
4B7VN5, G, 3, -1, -5, -1
NM911U, R, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
NM911U, Y, 4, 11, -5, -1
4B7VN5, G, 3, -1, -5, -1
PUUAOM, B, 4, 6, -5, -1
4B7VN5, G, 3, -1, -5, -1
PUUAOM, O, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
PUUAOM, P, 4, -1, -5, -1
4B7VN5, G, 3, -1, -5, -1
PUUAOM, R, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
PUUAOM, Y, 4, 11, -5, -1
4B7VN5, G, 3, -1, -5, -1
WPZNJO, B, 4, 6, -5, -1
4B7VN5, G, 3, -1, -5, -1
WPZNJO, O, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
WPZNJO, P, 4, -1, -5, -1
4B7VN5, G, 3, -1, -5, -1
WPZNJO, R, 4, 10, -5, -1
4B7VN5, G, 3, -1, -5, -1
WPZNJO, Y, 4, 11, -5, -1
4B7VN5, G, 3, -1, -5, -1
0LLBL6, G, 2, -1, -1, inf
4B7VN5, O, 3, inf, -1, inf
77PTBZ, B, 4, 11, -1, inf
4B7VN5, O, 3, 11, -1, 11
77PTBZ, G, 4, 14, -1, 11
4B7VN5, O, 3, 11, -1, 11
77PTBZ, P, 4, 4, -1, 11
4B7VN5, O, 3, 4, -1, 4
77PTBZ, R, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
77PTBZ, Y, 4, 16, -1, 4
4B7VN5, O, 3, 4, -1, 4
COPC81, G, 4, 14, -1, 4
4B7VN5, O, 3, 4, -1, 4
COPC81, O, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
COPC81, P, 4, 4, -1, 4
4B7VN5, O, 3, 4, -1, 4
COPC81, R, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
COPC81, Y, 4, 16, -1, 4
4B7VN5, O, 3, 4, -1, 4
EM53QA, G, 4, 14, -1, 4
4B7VN5, O, 3, 4, -1, 4
EM53QA, O, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
EM53QA, P, 4, 4, -1, 4
4B7VN5, O, 3, 4, -1, 4
EM53QA, Y, 4, 16, -1, 4
4B7VN5, O, 3, 4, -1, 4
KP3JSP, B, 4, 11, -1, 4
4B7VN5, O, 3, 4, -1, 4
KP3JSP, O, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
KP3JSP, P, 4, 4, -1, 4
4B7VN5, O, 3, 4, -1, 4
KP3JSP, R, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
KP3JSP, Y, 4, 16, -1, 4
4B7VN5, O, 3, 4, -1, 4
METYNL, G, 4, 14, -1, 4
4B7VN5, O, 3, 4, -1, 4
METYNL, O, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
METYNL, P, 4, 4, -1, 4
4B7VN5, O, 3, 4, -1, 4
METYNL, R, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
METYNL, Y, 4, 16, -1, 4
4B7VN5, O, 3, 4, -1, 4
NM911U, O, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
NM911U, P, 4, 4, -1, 4
4B7VN5, O, 3, 4, -1, 4
NM911U, R, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
NM911U, Y, 4, 16, -1, 4
4B7VN5, O, 3, 4, -1, 4
PUUAOM, B, 4, 11, -1, 4
4B7VN5, O, 3, 4, -1, 4
PUUAOM, O, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
PUUAOM, P, 4, 4, -1, 4
4B7VN5, O, 3, 4, -1, 4
PUUAOM, R, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
PUUAOM, Y, 4, 16, -1, 4
4B7VN5, O, 3, 4, -1, 4
WPZNJO, B, 4, 11, -1, 4
4B7VN5, O, 3, 4, -1, 4
WPZNJO, O, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
WPZNJO, P, 4, 4, -1, 4
4B7VN5, O, 3, 4, -1, 4
WPZNJO, R, 4, 15, -1, 4
4B7VN5, O, 3, 4, -1, 4
WPZNJO, Y, 4, 16, -1, 4
4B7VN5, O, 3, 4, -1, 4
0LLBL6, G, 2, 4, 4, inf
4B7VN5, P, 3, inf, 4, inf
77PTBZ, B, 4, 10, 4, inf
4B7VN5, P, 3, 10, 4, 10
77PTBZ, G, 4, 13, 4, 10
4B7VN5, P, 3, 10, 4, 10
77PTBZ, O, 4, 14, 4, 10
4B7VN5, P, 3, 10, 4, 10
77PTBZ, R, 4, 14, 4, 10
4B7VN5, P, 3, 10, 4, 10
77PTBZ, Y, 4, 15, 4, 10
4B7VN5, P, 3, 10, 4, 10
COPC81, G, 4, 13, 4, 10
4B7VN5, P, 3, 10, 4, 10
COPC81, O, 4, 14, 4, 10
4B7VN5, P, 3, 10, 4, 10
COPC81, P, 4, 3, 4, 10
4B7VN5, P, 3, 3, 4, 10
0LLBL6, G, 2, 4, 4, inf
4B7VN5, R, 3, inf, 4, inf
77PTBZ, B, 4, 8, 4, inf
4B7VN5, R, 3, 8, 4, 8
77PTBZ, G, 4, 11, 4, 8
4B7VN5, R, 3, 8, 4, 8
77PTBZ, O, 4, 12, 4, 8
4B7VN5, R, 3, 8, 4, 8
77PTBZ, P, 4, 1, 4, 8
4B7VN5, R, 3, 1, 4, 8
0LLBL6, G, 2, 4, 4, inf
4B7VN5, Y, 3, inf, 4, inf
77PTBZ, B, 4, 1, 4, inf
4B7VN5, Y, 3, 1, 4, inf
0LLBL6, G, 2, 4, 4, inf
COPC81, G, 3, inf, 4, inf
4B7VN5, G, 4, 9, 4, inf
COPC81, G, 3, 9, 4, 9
4B7VN5, O, 4, 10, 4, 9
COPC81, G, 3, 9, 4, 9
4B7VN5, P, 4, -1, 4, 9
COPC81, G, 3, -1, 4, 9
0LLBL6, G, 2, 4, 4, inf
COPC81, O, 3, inf, 4, inf
4B7VN5, G, 4, 14, 4, inf
COPC81, O, 3, 14, 4, 14
4B7VN5, O, 4, 15, 4, 14
COPC81, O, 3, 14, 4, 14
4B7VN5, P, 4, 4, 4, 14
COPC81, O, 3, 4, 4, 14
0LLBL6, G, 2, 4, 4, inf
COPC81, P, 3, inf, 4, inf
4B7VN5, G, 4, 13, 4, inf
COPC81, P, 3, 13, 4, 13
4B7VN5, O, 4, 14, 4, 13
COPC81, P, 3, 13, 4, 13
4B7VN5, P, 4, 3, 4, 13
COPC81, P, 3, 3, 4, 13
0LLBL6, G, 2, 4, 4, inf
COPC81, R, 3, inf, 4, inf
4B7VN5, G, 4, 11, 4, inf
COPC81, R, 3, 11, 4, 11
4B7VN5, O, 4, 12, 4, 11
COPC81, R, 3, 11, 4, 11
4B7VN5, P, 4, 1, 4, 11
COPC81, R, 3, 1, 4, 11
0LLBL6, G, 2, 4, 4, inf
COPC81, Y, 3, inf, 4, inf
4B7VN5, G, 4, 4, 4, inf
COPC81, Y, 3, 4, 4, inf
0LLBL6, G, 2, 4, 4, inf
EM53QA, G, 3, inf, 4, inf
4B7VN5, G, 4, 9, 4, inf
EM53QA, G, 3, 9, 4, 9
4B7VN5, O, 4, 10, 4, 9
EM53QA, G, 3, 9, 4, 9
4B7VN5, P, 4, -1, 4, 9
EM53QA, G, 3, -1, 4, 9
0LLBL6, G, 2, 4, 4, inf
EM53QA, O, 3, inf, 4, inf
4B7VN5, G, 4, 14, 4, inf
EM53QA, O, 3, 14, 4, 14
4B7VN5, O, 4, 15, 4, 14
EM53QA, O, 3, 14, 4, 14
4B7VN5, P, 4, 4, 4, 14
EM53QA, O, 3, 4, 4, 14
0LLBL6, G, 2, 4, 4, inf
EM53QA, P, 3, inf, 4, inf
4B7VN5, G, 4, 13, 4, inf
EM53QA, P, 3, 13, 4, 13
4B7VN5, O, 4, 14, 4, 13
EM53QA, P, 3, 13, 4, 13
4B7VN5, P, 4, 3, 4, 13
EM53QA, P, 3, 3, 4, 13
0LLBL6, G, 2, 4, 4, inf
EM53QA, Y, 3, inf, 4, inf
4B7VN5, G, 4, 4, 4, inf
EM53QA, Y, 3, 4, 4, inf
0LLBL6, G, 2, 4, 4, inf
KP3JSP, B, 3, inf, 4, inf
4B7VN5, G, 4, 13, 4, inf
KP3JSP, B, 3, 13, 4, 13
4B7VN5, O, 4, 14, 4, 13
KP3JSP, B, 3, 13, 4, 13
4B7VN5, P, 4, 3, 4, 13
KP3JSP, B, 3, 3, 4, 13
0LLBL6, G, 2, 4, 4, inf
KP3JSP, O, 3, inf, 4, inf
4B7VN5, G, 4, 14, 4, inf
KP3JSP, O, 3, 14, 4, 14
4B7VN5, O, 4, 15, 4, 14
KP3JSP, O, 3, 14, 4, 14
4B7VN5, P, 4, 4, 4, 14
KP3JSP, O, 3, 4, 4, 14
0LLBL6, G, 2, 4, 4, inf
KP3JSP, P, 3, inf, 4, inf
4B7VN5, G, 4, 13, 4, inf
KP3JSP, P, 3, 13, 4, 13
4B7VN5, O, 4, 14, 4, 13
KP3JSP, P, 3, 13, 4, 13
4B7VN5, P, 4, 3, 4, 13
KP3JSP, P, 3, 3, 4, 13
0LLBL6, G, 2, 4, 4, inf
KP3JSP, R, 3, inf, 4, inf
4B7VN5, G, 4, 11, 4, inf
KP3JSP, R, 3, 11, 4, 11
4B7VN5, O, 4, 12, 4, 11
KP3JSP, R, 3, 11, 4, 11
4B7VN5, P, 4, 1, 4, 11
KP3JSP, R, 3, 1, 4, 11
0LLBL6, G, 2, 4, 4, inf
KP3JSP, Y, 3, inf, 4, inf
4B7VN5, G, 4, 4, 4, inf
KP3JSP, Y, 3, 4, 4, inf
0LLBL6, G, 2, 4, 4, inf
METYNL, G, 3, inf, 4, inf
4B7VN5, G, 4, 9, 4, inf
METYNL, G, 3, 9, 4, 9
4B7VN5, O, 4, 10, 4, 9
METYNL, G, 3, 9, 4, 9
4B7VN5, P, 4, -1, 4, 9
METYNL, G, 3, -1, 4, 9
0LLBL6, G, 2, 4, 4, inf
METYNL, O, 3, inf, 4, inf
4B7VN5, G, 4, 14, 4, inf
METYNL, O, 3, 14, 4, 14
4B7VN5, O, 4, 15, 4, 14
METYNL, O, 3, 14, 4, 14
4B7VN5, P, 4, 4, 4, 14
METYNL, O, 3, 4, 4, 14
0LLBL6, G, 2, 4, 4, inf
METYNL, P, 3, inf, 4, inf
4B7VN5, G, 4, 13, 4, inf
METYNL, P, 3, 13, 4, 13
4B7VN5, O, 4, 14, 4, 13
METYNL, P, 3, 13, 4, 13
4B7VN5, P, 4, 3, 4, 13
METYNL, P, 3, 3, 4, 13
0LLBL6, G, 2, 4, 4, inf
METYNL, R, 3, inf, 4, inf
4B7VN5, G, 4, 11, 4, inf
METYNL, R, 3, 11, 4, 11
4B7VN5, O, 4, 12, 4, 11
METYNL, R, 3, 11, 4, 11
4B7VN5, P, 4, 1, 4, 11
METYNL, R, 3, 1, 4, 11
0LLBL6, G, 2, 4, 4, inf
METYNL, Y, 3, inf, 4, inf
4B7VN5, G, 4, 4, 4, inf
METYNL, Y, 3, 4, 4, inf
0LLBL6, G, 2, 4, 4, inf
NM911U, O, 3, inf, 4, inf
4B7VN5, G, 4, 14, 4, inf
NM911U, O, 3, 14, 4, 14
4B7VN5, O, 4, 15, 4, 14
NM911U, O, 3, 14, 4, 14
4B7VN5, P, 4, 4, 4, 14
NM911U, O, 3, 4, 4, 14
0LLBL6, G, 2, 4, 4, inf
NM911U, P, 3, inf, 4, inf
4B7VN5, G, 4, 13, 4, inf
NM911U, P, 3, 13, 4, 13
4B7VN5, O, 4, 14, 4, 13
NM911U, P, 3, 13, 4, 13
4B7VN5, P, 4, 3, 4, 13
NM911U, P, 3, 3, 4, 13
0LLBL6, G, 2, 4, 4, inf
NM911U, R, 3, inf, 4, inf
4B7VN5, G, 4, 11, 4, inf
NM911U, R, 3, 11, 4, 11
4B7VN5, O, 4, 12, 4, 11
NM911U, R, 3, 11, 4, 11
4B7VN5, P, 4, 1, 4, 11
NM911U, R, 3, 1, 4, 11
0LLBL6, G, 2, 4, 4, inf
NM911U, Y, 3, inf, 4, inf
4B7VN5, G, 4, 4, 4, inf
NM911U, Y, 3, 4, 4, inf
0LLBL6, G, 2, 4, 4, inf
PUUAOM, B, 3, inf, 4, inf
4B7VN5, G, 4, 13, 4, inf
PUUAOM, B, 3, 13, 4, 13
4B7VN5, O, 4, 14, 4, 13
PUUAOM, B, 3, 13, 4, 13
4B7VN5, P, 4, 3, 4, 13
PUUAOM, B, 3, 3, 4, 13
0LLBL6, G, 2, 4, 4, inf
PUUAOM, O, 3, inf, 4, inf
4B7VN5, G, 4, 14, 4, inf
PUUAOM, O, 3, 14, 4, 14
4B7VN5, O, 4, 15, 4, 14
PUUAOM, O, 3, 14, 4, 14
4B7VN5, P, 4, 4, 4, 14
PUUAOM, O, 3, 4, 4, 14
0LLBL6, G, 2, 4, 4, inf
PUUAOM, P, 3, inf, 4, inf
4B7VN5, G, 4, 13, 4, inf
PUUAOM, P, 3, 13, 4, 13
4B7VN5, O, 4, 14, 4, 13
PUUAOM, P, 3, 13, 4, 13
4B7VN5, P, 4, 3, 4, 13
PUUAOM, P, 3, 3, 4, 13
0LLBL6, G, 2, 4, 4, inf
PUUAOM, R, 3, inf, 4, inf
4B7VN5, G, 4, 11, 4, inf
PUUAOM, R, 3, 11, 4, 11
4B7VN5, O, 4, 12, 4, 11
PUUAOM, R, 3, 11, 4, 11
4B7VN5, P, 4, 1, 4, 11
PUUAOM, R, 3, 1, 4, 11
0LLBL6, G, 2, 4, 4, inf
PUUAOM, Y, 3, inf, 4, inf
4B7VN5, G, 4, 4, 4, inf
PUUAOM, Y, 3, 4, 4, inf
0LLBL6, G, 2, 4, 4, inf
WPZNJO, B, 3, inf, 4, inf
4B7VN5, G, 4, 13, 4, inf
WPZNJO, B, 3, 13, 4, 13
4B7VN5, O, 4, 14, 4, 13
WPZNJO, B, 3, 13, 4, 13
4B7VN5, P, 4, 3, 4, 13
WPZNJO, B, 3, 3, 4, 13
0LLBL6, G, 2, 4, 4, inf
WPZNJO, O, 3, inf, 4, inf
4B7VN5, G, 4, 14, 4, inf
WPZNJO, O, 3, 14, 4, 14
4B7VN5, O, 4, 15, 4, 14
WPZNJO, O, 3, 14, 4, 14
4B7VN5, P, 4, 4, 4, 14
WPZNJO, O, 3, 4, 4, 14
0LLBL6, G, 2, 4, 4, inf
WPZNJO, P, 3, inf, 4, inf
4B7VN5, G, 4, 13, 4, inf
WPZNJO, P, 3, 13, 4, 13
4B7VN5, O, 4, 14, 4, 13
WPZNJO, P, 3, 13, 4, 13
4B7VN5, P, 4, 3, 4, 13
WPZNJO, P, 3, 3, 4, 13
0LLBL6, G, 2, 4, 4, inf
WPZNJO, R, 3, inf, 4, inf
4B7VN5, G, 4, 11, 4, inf
WPZNJO, R, 3, 11, 4, 11
4B7VN5, O, 4, 12, 4, 11
WPZNJO, R, 3, 11, 4, 11
4B7VN5, P, 4, 1, 4, 11
WPZNJO, R, 3, 1, 4, 11
0LLBL6, G, 2, 4, 4, inf
WPZNJO, Y, 3, inf, 4, inf
4B7VN5, G, 4, 4, 4, inf
WPZNJO, Y, 3, 4, 4, inf
0LLBL6, G, 2, 4, 4, inf
OS4JN0, B, 1, 4, -5, 4
0LLBL6, O, 2, -inf, -5, 4
4B7VN5, G, 3, inf, -5, 4
77PTBZ, B, 4, 7, -5, 4
4B7VN5, G, 3, 7, -5, 4
77PTBZ, O, 4, 11, -5, 4
4B7VN5, G, 3, 7, -5, 4
77PTBZ, P, 4, 0, -5, 4
4B7VN5, G, 3, 0, -5, 0
77PTBZ, R, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
77PTBZ, Y, 4, 12, -5, 0
4B7VN5, G, 3, 0, -5, 0
COPC81, G, 4, 10, -5, 0
4B7VN5, G, 3, 0, -5, 0
COPC81, O, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
COPC81, P, 4, 0, -5, 0
4B7VN5, G, 3, 0, -5, 0
COPC81, R, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
COPC81, Y, 4, 12, -5, 0
4B7VN5, G, 3, 0, -5, 0
EM53QA, G, 4, 10, -5, 0
4B7VN5, G, 3, 0, -5, 0
EM53QA, O, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
EM53QA, P, 4, 0, -5, 0
4B7VN5, G, 3, 0, -5, 0
EM53QA, Y, 4, 12, -5, 0
4B7VN5, G, 3, 0, -5, 0
KP3JSP, B, 4, 7, -5, 0
4B7VN5, G, 3, 0, -5, 0
KP3JSP, O, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
KP3JSP, P, 4, 0, -5, 0
4B7VN5, G, 3, 0, -5, 0
KP3JSP, R, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
KP3JSP, Y, 4, 12, -5, 0
4B7VN5, G, 3, 0, -5, 0
METYNL, G, 4, 10, -5, 0
4B7VN5, G, 3, 0, -5, 0
METYNL, O, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
METYNL, P, 4, 0, -5, 0
4B7VN5, G, 3, 0, -5, 0
METYNL, R, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
METYNL, Y, 4, 12, -5, 0
4B7VN5, G, 3, 0, -5, 0
NM911U, O, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
NM911U, P, 4, 0, -5, 0
4B7VN5, G, 3, 0, -5, 0
NM911U, R, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
NM911U, Y, 4, 12, -5, 0
4B7VN5, G, 3, 0, -5, 0
PUUAOM, B, 4, 7, -5, 0
4B7VN5, G, 3, 0, -5, 0
PUUAOM, O, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
PUUAOM, P, 4, 0, -5, 0
4B7VN5, G, 3, 0, -5, 0
PUUAOM, R, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
PUUAOM, Y, 4, 12, -5, 0
4B7VN5, G, 3, 0, -5, 0
WPZNJO, B, 4, 7, -5, 0
4B7VN5, G, 3, 0, -5, 0
WPZNJO, P, 4, 0, -5, 0
4B7VN5, G, 3, 0, -5, 0
WPZNJO, R, 4, 11, -5, 0
4B7VN5, G, 3, 0, -5, 0
WPZNJO, Y, 4, 12, -5, 0
4B7VN5, G, 3, 0, -5, 0
0LLBL6, O, 2, 0, 0, 4
4B7VN5, O, 3, inf, 0, 4
77PTBZ, B, 4, 12, 0, 4
4B7VN5, O, 3, 12, 0, 4
77PTBZ, G, 4, 15, 0, 4
4B7VN5, O, 3, 12, 0, 4
77PTBZ, P, 4, 5, 0, 4
4B7VN5, O, 3, 5, 0, 4
77PTBZ, R, 4, 16, 0, 4
4B7VN5, O, 3, 5, 0, 4
77PTBZ, Y, 4, 17, 0, 4
4B7VN5, O, 3, 5, 0, 4
COPC81, G, 4, 15, 0, 4
4B7VN5, O, 3, 5, 0, 4
COPC81, O, 4, 16, 0, 4
4B7VN5, O, 3, 5, 0, 4
COPC81, P, 4, 5, 0, 4
4B7VN5, O, 3, 5, 0, 4
COPC81, R, 4, 16, 0, 4
4B7VN5, O, 3, 5, 0, 4
COPC81, Y, 4, 17, 0, 4
4B7VN5, O, 3, 5, 0, 4
EM53QA, G, 4, 15, 0, 4
4B7VN5, O, 3, 5, 0, 4
EM53QA, O, 4, 16, 0, 4
4B7VN5, O, 3, 5, 0, 4
EM53QA, P, 4, 5, 0, 4
4B7VN5, O, 3, 5, 0, 4
EM53QA, Y, 4, 17, 0, 4
4B7VN5, O, 3, 5, 0, 4
KP3JSP, B, 4, 12, 0, 4
