ZKDN7L, G, 0, -inf, -inf, inf
33PXCN, P, 3, -4, -5, -4
VWMFU9, Y, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
WWN9BE, G, 4, -4, -5, -4
33PXCN, P, 3, -4, -5, -4
WWN9BE, P, 4, -2, -5, -4
33PXCN, P, 3, -4, -5, -4
WWN9BE, Y, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
ZULTJA, G, 4, -4, -5, -4
33PXCN, P, 3, -4, -5, -4
ZULTJA, P, 4, -2, -5, -4
33PXCN, P, 3, -4, -5, -4
ZULTJA, R, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
ZULTJA, Y, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
6EHM3Q, B, 2, -4, -4, -2
33PXCN, Y, 3, inf, -4, -2
3EZBRQ, B, 4, 3, -4, -2
33PXCN, Y, 3, 3, -4, -2
3EZBRQ, P, 4, 1, -4, -2
33PXCN, Y, 3, 1, -4, -2
3EZBRQ, R, 4, 2, -4, -2
33PXCN, Y, 3, 1, -4, -2
3EZBRQ, Y, 4, 2, -4, -2
33PXCN, Y, 3, 1, -4, -2
67M6U8, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
67M6U8, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
67M6U8, R, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
67M6U8, Y, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
90V1TB, B, 4, 3, -4, -2
33PXCN, Y, 3, -1, -4, -2
90V1TB, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
90V1TB, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
90V1TB, R, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
AZNZW6, B, 4, 3, -4, -2
33PXCN, Y, 3, -1, -4, -2
AZNZW6, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
AZNZW6, R, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
HVF5GE, B, 4, 3, -4, -2
33PXCN, Y, 3, -1, -4, -2
HVF5GE, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
HVF5GE, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
HVF5GE, Y, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
O52HYD, B, 4, 3, -4, -2
33PXCN, Y, 3, -1, -4, -2
O52HYD, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
O52HYD, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
O52HYD, R, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
UVUETX, B, 4, 3, -4, -2
33PXCN, Y, 3, -1, -4, -2
UVUETX, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
UVUETX, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
UVUETX, Y, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
VKMURE, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
VKMURE, R, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
VKMURE, Y, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
VWMFU9, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
VWMFU9, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
VWMFU9, R, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
WWN9BE, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
WWN9BE, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
WWN9BE, Y, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
ZULTJA, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
ZULTJA, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
ZULTJA, R, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
ZULTJA, Y, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
6EHM3Q, B, 2, -1, -4, -2
4X8BBI, G, 1, -2, -5, -2
6EHM3Q, P, 2, -inf, -5, -2
33PXCN, B, 3, inf, -5, -2
3EZBRQ, B, 4, -5, -5, -2
33PXCN, B, 3, -5, -5, -2
6EHM3Q, P, 2, -5, -5, -2
33PXCN, P, 3, inf, -5, -2
3EZBRQ, B, 4, -2, -5, -2
33PXCN, P, 3, -2, -5, -2
3EZBRQ, P, 4, -4, -5, -2
33PXCN, P, 3, -4, -5, -4
3EZBRQ, R, 4, -3, -5, -4
33PXCN, P, 3, -4, -5, -4
3EZBRQ, Y, 4, -3, -5, -4
33PXCN, P, 3, -4, -5, -4
67M6U8, B, 4, -2, -5, -4
33PXCN, P, 3, -4, -5, -4
67M6U8, G, 4, -6, -5, -4
33PXCN, P, 3, -6, -5, -4
6EHM3Q, P, 2, -5, -5, -2
33PXCN, Y, 3, inf, -5, -2
3EZBRQ, B, 4, 1, -5, -2
33PXCN, Y, 3, 1, -5, -2
3EZBRQ, P, 4, -1, -5, -2
33PXCN, Y, 3, -1, -5, -2
3EZBRQ, R, 4, 0, -5, -2
33PXCN, Y, 3, -1, -5, -2
3EZBRQ, Y, 4, 0, -5, -2
33PXCN, Y, 3, -1, -5, -2
67M6U8, B, 4, 1, -5, -2
33PXCN, Y, 3, -1, -5, -2
67M6U8, G, 4, -3, -5, -2
33PXCN, Y, 3, -3, -5, -3
67M6U8, R, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
67M6U8, Y, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
90V1TB, B, 4, 1, -5, -3
33PXCN, Y, 3, -3, -5, -3
90V1TB, G, 4, -3, -5, -3
33PXCN, Y, 3, -3, -5, -3
90V1TB, P, 4, -1, -5, -3
33PXCN, Y, 3, -3, -5, -3
90V1TB, R, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
AZNZW6, B, 4, 1, -5, -3
33PXCN, Y, 3, -3, -5, -3
AZNZW6, P, 4, -1, -5, -3
33PXCN, Y, 3, -3, -5, -3
AZNZW6, R, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
HVF5GE, B, 4, 1, -5, -3
33PXCN, Y, 3, -3, -5, -3
HVF5GE, G, 4, -3, -5, -3
33PXCN, Y, 3, -3, -5, -3
HVF5GE, P, 4, -1, -5, -3
33PXCN, Y, 3, -3, -5, -3
HVF5GE, Y, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
O52HYD, B, 4, 1, -5, -3
33PXCN, Y, 3, -3, -5, -3
O52HYD, G, 4, -3, -5, -3
33PXCN, Y, 3, -3, -5, -3
O52HYD, P, 4, -1, -5, -3
33PXCN, Y, 3, -3, -5, -3
O52HYD, R, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
UVUETX, B, 4, 1, -5, -3
33PXCN, Y, 3, -3, -5, -3
UVUETX, G, 4, -3, -5, -3
33PXCN, Y, 3, -3, -5, -3
UVUETX, P, 4, -1, -5, -3
33PXCN, Y, 3, -3, -5, -3
UVUETX, Y, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
VKMURE, B, 4, 1, -5, -3
33PXCN, Y, 3, -3, -5, -3
VKMURE, R, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
VKMURE, Y, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
VWMFU9, B, 4, 1, -5, -3
33PXCN, Y, 3, -3, -5, -3
VWMFU9, G, 4, -3, -5, -3
33PXCN, Y, 3, -3, -5, -3
VWMFU9, R, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
WWN9BE, B, 4, 1, -5, -3
33PXCN, Y, 3, -3, -5, -3
WWN9BE, G, 4, -3, -5, -3
33PXCN, Y, 3, -3, -5, -3
WWN9BE, Y, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
ZULTJA, B, 4, 1, -5, -3
33PXCN, Y, 3, -3, -5, -3
ZULTJA, G, 4, -3, -5, -3
33PXCN, Y, 3, -3, -5, -3
ZULTJA, R, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
ZULTJA, Y, 4, 0, -5, -3
33PXCN, Y, 3, -3, -5, -3
6EHM3Q, P, 2, -3, -3, -2
3EZBRQ, B, 3, inf, -3, -2
33PXCN, B, 4, -5, -3, -2
3EZBRQ, B, 3, -5, -3, -2
6EHM3Q, P, 2, -3, -3, -2
3EZBRQ, P, 3, inf, -3, -2
33PXCN, B, 4, -2, -3, -2
3EZBRQ, P, 3, -2, -3, -2
33PXCN, P, 4, -4, -3, -2
3EZBRQ, P, 3, -4, -3, -2
6EHM3Q, P, 2, -3, -3, -2
3EZBRQ, R, 3, inf, -3, -2
33PXCN, B, 4, -2, -3, -2
3EZBRQ, R, 3, -2, -3, -2
33PXCN, P, 4, -4, -3, -2
3EZBRQ, R, 3, -4, -3, -2
6EHM3Q, P, 2, -3, -3, -2
3EZBRQ, Y, 3, inf, -3, -2
33PXCN, B, 4, 1, -3, -2
3EZBRQ, Y, 3, 1, -3, -2
33PXCN, P, 4, -1, -3, -2
3EZBRQ, Y, 3, -1, -3, -2
33PXCN, Y, 4, 0, -3, -2
3EZBRQ, Y, 3, -1, -3, -2
67M6U8, B, 4, 1, -3, -2
3EZBRQ, Y, 3, -1, -3, -2
67M6U8, G, 4, -3, -3, -2
3EZBRQ, Y, 3, -3, -3, -2
6EHM3Q, P, 2, -3, -3, -2
67M6U8, B, 3, inf, -3, -2
33PXCN, B, 4, -5, -3, -2
67M6U8, B, 3, -5, -3, -2
6EHM3Q, P, 2, -3, -3, -2
67M6U8, G, 3, inf, -3, -2
33PXCN, B, 4, 2, -3, -2
67M6U8, G, 3, 2, -3, -2
33PXCN, P, 4, 0, -3, -2
67M6U8, G, 3, 0, -3, -2
33PXCN, Y, 4, 1, -3, -2
67M6U8, G, 3, 0, -3, -2
3EZBRQ, B, 4, 2, -3, -2
67M6U8, G, 3, 0, -3, -2
3EZBRQ, P, 4, 0, -3, -2
67M6U8, G, 3, 0, -3, -2
3EZBRQ, R, 4, 1, -3, -2
67M6U8, G, 3, 0, -3, -2
3EZBRQ, Y, 4, 1, -3, -2
67M6U8, G, 3, 0, -3, -2
AZNZW6, B, 4, 2, -3, -2
67M6U8, G, 3, 0, -3, -2
AZNZW6, P, 4, 0, -3, -2
67M6U8, G, 3, 0, -3, -2
AZNZW6, R, 4, 1, -3, -2
67M6U8, G, 3, 0, -3, -2
AZNZW6, Y, 4, 1, -3, -2
67M6U8, G, 3, 0, -3, -2
GMZI3J, B, 4, 2, -3, -2
67M6U8, G, 3, 0, -3, -2
GMZI3J, P, 4, 0, -3, -2
67M6U8, G, 3, 0, -3, -2
GMZI3J, R, 4, 1, -3, -2
67M6U8, G, 3, 0, -3, -2
GMZI3J, Y, 4, 1, -3, -2
67M6U8, G, 3, 0, -3, -2
HVF5GE, B, 4, 2, -3, -2
67M6U8, G, 3, 0, -3, -2
HVF5GE, G, 4, -2, -3, -2
67M6U8, G, 3, -2, -3, -2
HVF5GE, P, 4, 0, -3, -2
67M6U8, G, 3, -2, -3, -2
HVF5GE, Y, 4, 1, -3, -2
67M6U8, G, 3, -2, -3, -2
OAOHD4, B, 4, 2, -3, -2
67M6U8, G, 3, -2, -3, -2
OAOHD4, P, 4, 0, -3, -2
67M6U8, G, 3, -2, -3, -2
OAOHD4, R, 4, 1, -3, -2
67M6U8, G, 3, -2, -3, -2
OAOHD4, Y, 4, 1, -3, -2
67M6U8, G, 3, -2, -3, -2
UVUETX, B, 4, 2, -3, -2
67M6U8, G, 3, -2, -3, -2
UVUETX, G, 4, -2, -3, -2
67M6U8, G, 3, -2, -3, -2
UVUETX, P, 4, 0, -3, -2
67M6U8, G, 3, -2, -3, -2
UVUETX, Y, 4, 1, -3, -2
67M6U8, G, 3, -2, -3, -2
VKMURE, B, 4, 2, -3, -2
67M6U8, G, 3, -2, -3, -2
VKMURE, R, 4, 1, -3, -2
67M6U8, G, 3, -2, -3, -2
VKMURE, Y, 4, 1, -3, -2
67M6U8, G, 3, -2, -3, -2
VWMFU9, B, 4, 2, -3, -2
67M6U8, G, 3, -2, -3, -2
VWMFU9, G, 4, -2, -3, -2
67M6U8, G, 3, -2, -3, -2
VWMFU9, R, 4, 1, -3, -2
67M6U8, G, 3, -2, -3, -2
VWMFU9, Y, 4, 1, -3, -2
67M6U8, G, 3, -2, -3, -2
WWN9BE, B, 4, 2, -3, -2
67M6U8, G, 3, -2, -3, -2
WWN9BE, Y, 4, 1, -3, -2
67M6U8, G, 3, -2, -3, -2
ZULTJA, B, 4, 2, -3, -2
67M6U8, G, 3, -2, -3, -2
ZULTJA, G, 4, -2, -3, -2
67M6U8, G, 3, -2, -3, -2
ZULTJA, R, 4, 1, -3, -2
67M6U8, G, 3, -2, -3, -2
ZULTJA, Y, 4, 1, -3, -2
67M6U8, G, 3, -2, -3, -2
6EHM3Q, P, 2, -2, -3, -2
4X8BBI, G, 1, -2, -5, -2
6EHM3Q, R, 2, -inf, -5, -2
33PXCN, B, 3, inf, -5, -2
3EZBRQ, B, 4, -4, -5, -2
33PXCN, B, 3, -4, -5, -4
3EZBRQ, P, 4, -6, -5, -4
33PXCN, B, 3, -6, -5, -4
6EHM3Q, R, 2, -6, -5, -2
33PXCN, P, 3, inf, -5, -2
3EZBRQ, B, 4, -1, -5, -2
33PXCN, P, 3, -1, -5, -2
3EZBRQ, P, 4, -3, -5, -2
33PXCN, P, 3, -3, -5, -3
3EZBRQ, R, 4, -2, -5, -3
33PXCN, P, 3, -3, -5, -3
3EZBRQ, Y, 4, -2, -5, -3
33PXCN, P, 3, -3, -5, -3
67M6U8, B, 4, -1, -5, -3
33PXCN, P, 3, -3, -5, -3
67M6U8, G, 4, -5, -5, -3
33PXCN, P, 3, -5, -5, -3
6EHM3Q, R, 2, -5, -5, -2
33PXCN, Y, 3, inf, -5, -2
3EZBRQ, B, 4, 2, -5, -2
33PXCN, Y, 3, 2, -5, -2
3EZBRQ, P, 4, 0, -5, -2
33PXCN, Y, 3, 0, -5, -2
3EZBRQ, R, 4, 1, -5, -2
33PXCN, Y, 3, 0, -5, -2
3EZBRQ, Y, 4, 1, -5, -2
33PXCN, Y, 3, 0, -5, -2
67M6U8, B, 4, 2, -5, -2
33PXCN, Y, 3, 0, -5, -2
67M6U8, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
67M6U8, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
67M6U8, Y, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
90V1TB, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
90V1TB, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
90V1TB, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
90V1TB, R, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
AZNZW6, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
AZNZW6, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
AZNZW6, R, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
HVF5GE, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
HVF5GE, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
HVF5GE, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
HVF5GE, Y, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
O52HYD, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
O52HYD, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
O52HYD, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
O52HYD, R, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
UVUETX, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
UVUETX, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
UVUETX, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
UVUETX, Y, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
VKMURE, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
VKMURE, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
VKMURE, Y, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
VWMFU9, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
VWMFU9, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
VWMFU9, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
WWN9BE, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
WWN9BE, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
WWN9BE, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
WWN9BE, Y, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
ZULTJA, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
ZULTJA, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
ZULTJA, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
ZULTJA, Y, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
6EHM3Q, R, 2, -2, -5, -2
4X8BBI, G, 1, -2, -5, -2
6EHM3Q, Y, 2, -inf, -5, -2
33PXCN, B, 3, inf, -5, -2
3EZBRQ, B, 4, -4, -5, -2
33PXCN, B, 3, -4, -5, -4
3EZBRQ, P, 4, -6, -5, -4
33PXCN, B, 3, -6, -5, -4
6EHM3Q, Y, 2, -6, -5, -2
33PXCN, P, 3, inf, -5, -2
3EZBRQ, B, 4, -1, -5, -2
33PXCN, P, 3, -1, -5, -2
3EZBRQ, P, 4, -3, -5, -2
33PXCN, P, 3, -3, -5, -3
3EZBRQ, R, 4, -2, -5, -3
33PXCN, P, 3, -3, -5, -3
3EZBRQ, Y, 4, -2, -5, -3
33PXCN, P, 3, -3, -5, -3
67M6U8, B, 4, -1, -5, -3
33PXCN, P, 3, -3, -5, -3
67M6U8, G, 4, -5, -5, -3
33PXCN, P, 3, -5, -5, -3
6EHM3Q, Y, 2, -5, -5, -2
33PXCN, Y, 3, inf, -5, -2
3EZBRQ, B, 4, 2, -5, -2
33PXCN, Y, 3, 2, -5, -2
3EZBRQ, P, 4, 0, -5, -2
33PXCN, Y, 3, 0, -5, -2
3EZBRQ, R, 4, 1, -5, -2
33PXCN, Y, 3, 0, -5, -2
3EZBRQ, Y, 4, 1, -5, -2
33PXCN, Y, 3, 0, -5, -2
67M6U8, B, 4, 2, -5, -2
33PXCN, Y, 3, 0, -5, -2
67M6U8, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
67M6U8, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
67M6U8, R, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
90V1TB, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
90V1TB, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
90V1TB, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
90V1TB, R, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
AZNZW6, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
AZNZW6, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
AZNZW6, R, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
HVF5GE, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
HVF5GE, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
HVF5GE, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
HVF5GE, Y, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
O52HYD, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
O52HYD, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
O52HYD, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
O52HYD, R, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
UVUETX, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
UVUETX, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
UVUETX, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
UVUETX, Y, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
VKMURE, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
VKMURE, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
VKMURE, R, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
VWMFU9, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
VWMFU9, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
VWMFU9, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
VWMFU9, R, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
WWN9BE, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
WWN9BE, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
WWN9BE, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
ZULTJA, B, 4, 2, -5, -2
33PXCN, Y, 3, -2, -5, -2
ZULTJA, G, 4, -2, -5, -2
33PXCN, Y, 3, -2, -5, -2
ZULTJA, P, 4, 0, -5, -2
33PXCN, Y, 3, -2, -5, -2
ZULTJA, R, 4, 1, -5, -2
33PXCN, Y, 3, -2, -5, -2
6EHM3Q, Y, 2, -2, -5, -2
4X8BBI, G, 1, -2, -5, -2
AZNZW6, B, 2, -inf, -5, -2
33PXCN, P, 3, inf, -5, -2
3EZBRQ, B, 4, 0, -5, -2
33PXCN, P, 3, 0, -5, -2
3EZBRQ, P, 4, -2, -5, -2
33PXCN, P, 3, -2, -5, -2
3EZBRQ, R, 4, -1, -5, -2
33PXCN, P, 3, -2, -5, -2
3EZBRQ, Y, 4, -1, -5, -2
33PXCN, P, 3, -2, -5, -2
6EHM3Q, B, 4, 0, -5, -2
33PXCN, P, 3, -2, -5, -2
6EHM3Q, P, 4, -2, -5, -2
33PXCN, P, 3, -2, -5, -2
6EHM3Q, R, 4, -1, -5, -2
33PXCN, P, 3, -2, -5, -2
6EHM3Q, Y, 4, -1, -5, -2
33PXCN, P, 3, -2, -5, -2
90V1TB, B, 4, 0, -5, -2
33PXCN, P, 3, -2, -5, -2
90V1TB, G, 4, -4, -5, -2
33PXCN, P, 3, -4, -5, -4
90V1TB, R, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
90V1TB, Y, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
HVF5GE, B, 4, 0, -5, -4
33PXCN, P, 3, -4, -5, -4
HVF5GE, G, 4, -4, -5, -4
33PXCN, P, 3, -4, -5, -4
HVF5GE, P, 4, -2, -5, -4
33PXCN, P, 3, -4, -5, -4
HVF5GE, Y, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
ILIYJZ, G, 4, -4, -5, -4
33PXCN, P, 3, -4, -5, -4
ILIYJZ, P, 4, -2, -5, -4
33PXCN, P, 3, -4, -5, -4
ILIYJZ, R, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
ILIYJZ, Y, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
O52HYD, G, 4, -4, -5, -4
33PXCN, P, 3, -4, -5, -4
O52HYD, R, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
O52HYD, Y, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
UVUETX, B, 4, 0, -5, -4
33PXCN, P, 3, -4, -5, -4
UVUETX, G, 4, -4, -5, -4
33PXCN, P, 3, -4, -5, -4
UVUETX, P, 4, -2, -5, -4
33PXCN, P, 3, -4, -5, -4
UVUETX, Y, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
VKMURE, B, 4, 0, -5, -4
33PXCN, P, 3, -4, -5, -4
VKMURE, P, 4, -2, -5, -4
33PXCN, P, 3, -4, -5, -4
VKMURE, R, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
VKMURE, Y, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
VWMFU9, B, 4, 0, -5, -4
33PXCN, P, 3, -4, -5, -4
VWMFU9, G, 4, -4, -5, -4
33PXCN, P, 3, -4, -5, -4
VWMFU9, R, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
VWMFU9, Y, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
WWN9BE, B, 4, 0, -5, -4
33PXCN, P, 3, -4, -5, -4
WWN9BE, G, 4, -4, -5, -4
33PXCN, P, 3, -4, -5, -4
WWN9BE, P, 4, -2, -5, -4
33PXCN, P, 3, -4, -5, -4
WWN9BE, Y, 4, -1, -5, -4
33PXCN, P, 3, -4, -5, -4
AZNZW6, B, 2, -4, -4, -2
33PXCN, Y, 3, inf, -4, -2
3EZBRQ, B, 4, 3, -4, -2
33PXCN, Y, 3, 3, -4, -2
3EZBRQ, P, 4, 1, -4, -2
33PXCN, Y, 3, 1, -4, -2
3EZBRQ, R, 4, 2, -4, -2
33PXCN, Y, 3, 1, -4, -2
3EZBRQ, Y, 4, 2, -4, -2
33PXCN, Y, 3, 1, -4, -2
6EHM3Q, B, 4, 3, -4, -2
33PXCN, Y, 3, 1, -4, -2
6EHM3Q, P, 4, 1, -4, -2
33PXCN, Y, 3, 1, -4, -2
6EHM3Q, R, 4, 2, -4, -2
33PXCN, Y, 3, 1, -4, -2
6EHM3Q, Y, 4, 2, -4, -2
33PXCN, Y, 3, 1, -4, -2
90V1TB, B, 4, 3, -4, -2
33PXCN, Y, 3, 1, -4, -2
90V1TB, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
90V1TB, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
90V1TB, R, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
HVF5GE, B, 4, 3, -4, -2
33PXCN, Y, 3, -1, -4, -2
HVF5GE, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
HVF5GE, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
HVF5GE, Y, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
ILIYJZ, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
ILIYJZ, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
ILIYJZ, R, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
ILIYJZ, Y, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
O52HYD, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
O52HYD, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
O52HYD, R, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
UVUETX, B, 4, 3, -4, -2
33PXCN, Y, 3, -1, -4, -2
UVUETX, G, 4, -1, -4, -2
33PXCN, Y, 3, -1, -4, -2
UVUETX, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
UVUETX, Y, 4, 2, -4, -2
33PXCN, Y, 3, -1, -4, -2
VKMURE, B, 4, 3, -4, -2
33PXCN, Y, 3, -1, -4, -2
VKMURE, P, 4, 1, -4, -2
33PXCN, Y, 3, -1, -4, -2
