HL7RH0, G, 0, -inf, -inf, inf
D7A6DO, G, 3, -2, 1, 2
93CT8B, R, 2, 1, 1, 7
D7A6DO, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
D7A6DO, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
D7A6DO, R, 3, 5, 1, 5
7MVUG1, Y, 4, 1, 1, 5
D7A6DO, R, 3, 1, 1, 5
93CT8B, R, 2, 1, 1, 7
E3B6KU, B, 3, inf, 1, 7
7MVUG1, B, 4, -4, 1, 7
E3B6KU, B, 3, -4, 1, 7
93CT8B, R, 2, 1, 1, 7
E3B6KU, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
E3B6KU, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
E3B6KU, R, 3, 5, 1, 5
7MVUG1, Y, 4, 1, 1, 5
E3B6KU, R, 3, 1, 1, 5
93CT8B, R, 2, 1, 1, 7
E3B6KU, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
E3B6KU, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
E3B6KU, Y, 3, 3, 1, 3
7MVUG1, Y, 4, -1, 1, 3
E3B6KU, Y, 3, -1, 1, 3
93CT8B, R, 2, 1, 1, 7
FBMJRV, B, 3, inf, 1, 7
7MVUG1, B, 4, -4, 1, 7
FBMJRV, B, 3, -4, 1, 7
93CT8B, R, 2, 1, 1, 7
FBMJRV, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
FBMJRV, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
FBMJRV, R, 3, 5, 1, 5
7MVUG1, Y, 4, 1, 1, 5
FBMJRV, R, 3, 1, 1, 5
93CT8B, R, 2, 1, 1, 7
FBMJRV, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
FBMJRV, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
FBMJRV, Y, 3, 3, 1, 3
7MVUG1, Y, 4, -1, 1, 3
FBMJRV, Y, 3, -1, 1, 3
93CT8B, R, 2, 1, 1, 7
GKM35T, B, 3, inf, 1, 7
7MVUG1, G, 4, -8, 1, 7
GKM35T, B, 3, -8, 1, 7
93CT8B, R, 2, 1, 1, 7
GKM35T, G, 3, inf, 1, 7
7MVUG1, B, 4, 2, 1, 7
GKM35T, G, 3, 2, 1, 2
7MVUG1, Y, 4, -6, 1, 2
GKM35T, G, 3, -6, 1, 2
93CT8B, R, 2, 1, 1, 7
GKM35T, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
GKM35T, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
GKM35T, R, 3, 5, 1, 5
7MVUG1, Y, 4, 1, 1, 5
GKM35T, R, 3, 1, 1, 5
93CT8B, R, 2, 1, 1, 7
JENPWA, B, 3, inf, 1, 7
7MVUG1, G, 4, -8, 1, 7
JENPWA, B, 3, -8, 1, 7
93CT8B, R, 2, 1, 1, 7
JENPWA, G, 3, inf, 1, 7
7MVUG1, B, 4, 2, 1, 7
JENPWA, G, 3, 2, 1, 2
7MVUG1, Y, 4, -6, 1, 2
JENPWA, G, 3, -6, 1, 2
93CT8B, R, 2, 1, 1, 7
JENPWA, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
JENPWA, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
JENPWA, R, 3, 5, 1, 5
7MVUG1, Y, 4, 1, 1, 5
JENPWA, R, 3, 1, 1, 5
93CT8B, R, 2, 1, 1, 7
LCX2DK, B, 3, inf, 1, 7
7MVUG1, B, 4, -4, 1, 7
LCX2DK, B, 3, -4, 1, 7
93CT8B, R, 2, 1, 1, 7
LCX2DK, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
LCX2DK, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
LCX2DK, R, 3, 5, 1, 5
7MVUG1, Y, 4, 1, 1, 5
LCX2DK, R, 3, 1, 1, 5
93CT8B, R, 2, 1, 1, 7
LCX2DK, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
LCX2DK, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
LCX2DK, Y, 3, 3, 1, 3
7MVUG1, Y, 4, -1, 1, 3
LCX2DK, Y, 3, -1, 1, 3
93CT8B, R, 2, 1, 1, 7
LX6ZE0, B, 3, inf, 1, 7
7MVUG1, G, 4, -8, 1, 7
LX6ZE0, B, 3, -8, 1, 7
93CT8B, R, 2, 1, 1, 7
LX6ZE0, G, 3, inf, 1, 7
7MVUG1, B, 4, 2, 1, 7
LX6ZE0, G, 3, 2, 1, 2
7MVUG1, Y, 4, -6, 1, 2
LX6ZE0, G, 3, -6, 1, 2
93CT8B, R, 2, 1, 1, 7
LX6ZE0, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
LX6ZE0, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
LX6ZE0, R, 3, 5, 1, 5
7MVUG1, Y, 4, 1, 1, 5
LX6ZE0, R, 3, 1, 1, 5
93CT8B, R, 2, 1, 1, 7
NCYMNC, B, 3, inf, 1, 7
7MVUG1, G, 4, -8, 1, 7
NCYMNC, B, 3, -8, 1, 7
93CT8B, R, 2, 1, 1, 7
NCYMNC, R, 3, inf, 1, 7
7MVUG1, B, 4, 9, 1, 7
NCYMNC, R, 3, 9, 1, 7
7MVUG1, G, 4, 5, 1, 7
NCYMNC, R, 3, 5, 1, 5
7MVUG1, Y, 4, 1, 1, 5
NCYMNC, R, 3, 1, 1, 5
93CT8B, R, 2, 1, 1, 7
NCYMNC, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
NCYMNC, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
NCYMNC, Y, 3, 3, 1, 3
8N8UIA, B, 4, 7, 1, 3
NCYMNC, Y, 3, 3, 1, 3
8N8UIA, G, 4, 3, 1, 3
NCYMNC, Y, 3, 3, 1, 3
8N8UIA, R, 4, 1, 1, 3
NCYMNC, Y, 3, 1, 1, 3
93CT8B, R, 2, 1, 1, 7
ODUBEG, B, 3, inf, 1, 7
7MVUG1, B, 4, -4, 1, 7
ODUBEG, B, 3, -4, 1, 7
93CT8B, R, 2, 1, 1, 7
ODUBEG, G, 3, inf, 1, 7
7MVUG1, B, 4, 2, 1, 7
ODUBEG, G, 3, 2, 1, 2
7MVUG1, G, 4, -2, 1, 2
ODUBEG, G, 3, -2, 1, 2
93CT8B, R, 2, 1, 1, 7
ODUBEG, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
ODUBEG, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
ODUBEG, Y, 3, 3, 1, 3
7MVUG1, Y, 4, -1, 1, 3
ODUBEG, Y, 3, -1, 1, 3
93CT8B, R, 2, 1, 1, 7
ST898E, B, 3, inf, 1, 7
7MVUG1, B, 4, -4, 1, 7
ST898E, B, 3, -4, 1, 7
93CT8B, R, 2, 1, 1, 7
ST898E, G, 3, inf, 1, 7
7MVUG1, B, 4, 2, 1, 7
ST898E, G, 3, 2, 1, 2
7MVUG1, G, 4, -2, 1, 2
ST898E, G, 3, -2, 1, 2
93CT8B, R, 2, 1, 1, 7
ST898E, Y, 3, inf, 1, 7
7MVUG1, B, 4, 7, 1, 7
ST898E, Y, 3, 7, 1, 7
7MVUG1, G, 4, 3, 1, 7
ST898E, Y, 3, 3, 1, 3
7MVUG1, Y, 4, -1, 1, 3
ST898E, Y, 3, -1, 1, 3
93CT8B, R, 2, 1, 1, 7
4TGIVI, Y, 1, 1, 1, 7
HL7RH0, G, 0, 1, 1, inf
93CT8B, B, 1, inf, 1, inf
4TGIVI, B, 2, -inf, 1, inf
7MVUG1, G, 3, inf, 1, inf
B302WY, B, 4, -3, 1, inf
7MVUG1, G, 3, -3, 1, inf
4TGIVI, B, 2, -3, 1, inf
7MVUG1, R, 3, inf, 1, inf
B302WY, B, 4, 4, 1, inf
7MVUG1, R, 3, 4, 1, 4
B302WY, G, 4, 0, 1, 4
7MVUG1, R, 3, 0, 1, 4
4TGIVI, B, 2, 0, 1, inf
7MVUG1, Y, 3, inf, 1, inf
B302WY, B, 4, 2, 1, inf
7MVUG1, Y, 3, 2, 1, 2
B302WY, G, 4, -2, 1, 2
7MVUG1, Y, 3, -2, 1, 2
4TGIVI, B, 2, 0, 1, inf
D7A6DO, G, 3, inf, 1, inf
7MVUG1, G, 4, -7, 1, inf
D7A6DO, G, 3, -7, 1, inf
4TGIVI, B, 2, 0, 1, inf
D7A6DO, R, 3, inf, 1, inf
7MVUG1, G, 4, 0, 1, inf
D7A6DO, R, 3, 0, 1, inf
4TGIVI, B, 2, 0, 1, inf
D7A6DO, Y, 3, inf, 1, inf
7MVUG1, G, 4, -2, 1, inf
D7A6DO, Y, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
E3B6KU, B, 3, inf, 1, inf
7MVUG1, G, 4, -13, 1, inf
E3B6KU, B, 3, -13, 1, inf
4TGIVI, B, 2, 0, 1, inf
E3B6KU, R, 3, inf, 1, inf
7MVUG1, G, 4, 0, 1, inf
E3B6KU, R, 3, 0, 1, inf
4TGIVI, B, 2, 0, 1, inf
E3B6KU, Y, 3, inf, 1, inf
7MVUG1, G, 4, -2, 1, inf
E3B6KU, Y, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
FBMJRV, B, 3, inf, 1, inf
7MVUG1, G, 4, -13, 1, inf
FBMJRV, B, 3, -13, 1, inf
4TGIVI, B, 2, 0, 1, inf
FBMJRV, R, 3, inf, 1, inf
7MVUG1, G, 4, 0, 1, inf
FBMJRV, R, 3, 0, 1, inf
4TGIVI, B, 2, 0, 1, inf
FBMJRV, Y, 3, inf, 1, inf
7MVUG1, G, 4, -2, 1, inf
FBMJRV, Y, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
GKM35T, G, 3, inf, 1, inf
7MVUG1, R, 4, -9, 1, inf
GKM35T, G, 3, -9, 1, inf
4TGIVI, B, 2, 0, 1, inf
GKM35T, R, 3, inf, 1, inf
7MVUG1, G, 4, 0, 1, inf
GKM35T, R, 3, 0, 1, inf
4TGIVI, B, 2, 0, 1, inf
GKM35T, Y, 3, inf, 1, inf
7MVUG1, G, 4, -2, 1, inf
GKM35T, Y, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
JENPWA, G, 3, inf, 1, inf
7MVUG1, R, 4, -9, 1, inf
JENPWA, G, 3, -9, 1, inf
4TGIVI, B, 2, 0, 1, inf
JENPWA, R, 3, inf, 1, inf
7MVUG1, G, 4, 0, 1, inf
JENPWA, R, 3, 0, 1, inf
4TGIVI, B, 2, 0, 1, inf
JENPWA, Y, 3, inf, 1, inf
7MVUG1, G, 4, -2, 1, inf
JENPWA, Y, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
LCX2DK, B, 3, inf, 1, inf
7MVUG1, G, 4, -13, 1, inf
LCX2DK, B, 3, -13, 1, inf
4TGIVI, B, 2, 0, 1, inf
LCX2DK, R, 3, inf, 1, inf
7MVUG1, G, 4, 0, 1, inf
LCX2DK, R, 3, 0, 1, inf
4TGIVI, B, 2, 0, 1, inf
LCX2DK, Y, 3, inf, 1, inf
7MVUG1, G, 4, -2, 1, inf
LCX2DK, Y, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
LX6ZE0, G, 3, inf, 1, inf
7MVUG1, R, 4, -9, 1, inf
LX6ZE0, G, 3, -9, 1, inf
4TGIVI, B, 2, 0, 1, inf
LX6ZE0, R, 3, inf, 1, inf
7MVUG1, G, 4, 0, 1, inf
LX6ZE0, R, 3, 0, 1, inf
4TGIVI, B, 2, 0, 1, inf
LX6ZE0, Y, 3, inf, 1, inf
7MVUG1, G, 4, -2, 1, inf
LX6ZE0, Y, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
NCYMNC, B, 3, inf, 1, inf
7MVUG1, G, 4, -13, 1, inf
NCYMNC, B, 3, -13, 1, inf
4TGIVI, B, 2, 0, 1, inf
NCYMNC, R, 3, inf, 1, inf
7MVUG1, G, 4, 0, 1, inf
NCYMNC, R, 3, 0, 1, inf
4TGIVI, B, 2, 0, 1, inf
NCYMNC, Y, 3, inf, 1, inf
7MVUG1, G, 4, -2, 1, inf
NCYMNC, Y, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
ODUBEG, G, 3, inf, 1, inf
7MVUG1, G, 4, -7, 1, inf
ODUBEG, G, 3, -7, 1, inf
4TGIVI, B, 2, 0, 1, inf
ODUBEG, R, 3, inf, 1, inf
7MVUG1, G, 4, 0, 1, inf
ODUBEG, R, 3, 0, 1, inf
4TGIVI, B, 2, 0, 1, inf
ODUBEG, Y, 3, inf, 1, inf
7MVUG1, G, 4, -2, 1, inf
ODUBEG, Y, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
ST898E, G, 3, inf, 1, inf
7MVUG1, G, 4, -7, 1, inf
ST898E, G, 3, -7, 1, inf
4TGIVI, B, 2, 0, 1, inf
ST898E, Y, 3, inf, 1, inf
7MVUG1, G, 4, -2, 1, inf
ST898E, Y, 3, -2, 1, inf
4TGIVI, B, 2, 0, 1, inf
93CT8B, B, 1, 0, 1, inf
HL7RH0, G, 0, 1, 1, inf
93CT8B, R, 1, inf, 1, inf
4TGIVI, B, 2, -inf, 1, inf
7MVUG1, B, 3, inf, 1, inf
B302WY, G, 4, 0, 1, inf
7MVUG1, B, 3, 0, 1, inf
4TGIVI, B, 2, 0, 1, inf
7MVUG1, G, 3, inf, 1, inf
B302WY, B, 4, 10, 1, inf
7MVUG1, G, 3, 10, 1, 10
B302WY, R, 4, 4, 1, 10
7MVUG1, G, 3, 4, 1, 4
B302WY, Y, 4, 2, 1, 4
7MVUG1, G, 3, 2, 1, 2
D7A6DO, G, 4, 6, 1, 2
7MVUG1, G, 3, 2, 1, 2
D7A6DO, R, 4, 4, 1, 2
7MVUG1, G, 3, 2, 1, 2
D7A6DO, Y, 4, 2, 1, 2
7MVUG1, G, 3, 2, 1, 2
E3B6KU, B, 4, 10, 1, 2
7MVUG1, G, 3, 2, 1, 2
E3B6KU, R, 4, 4, 1, 2
7MVUG1, G, 3, 2, 1, 2
E3B6KU, Y, 4, 2, 1, 2
7MVUG1, G, 3, 2, 1, 2
FBMJRV, B, 4, 10, 1, 2
7MVUG1, G, 3, 2, 1, 2
FBMJRV, R, 4, 4, 1, 2
7MVUG1, G, 3, 2, 1, 2
FBMJRV, Y, 4, 2, 1, 2
7MVUG1, G, 3, 2, 1, 2
GKM35T, R, 4, 4, 1, 2
7MVUG1, G, 3, 2, 1, 2
GKM35T, Y, 4, 2, 1, 2
7MVUG1, G, 3, 2, 1, 2
IOIZ5S, B, 4, 10, 1, 2
7MVUG1, G, 3, 2, 1, 2
IOIZ5S, R, 4, 4, 1, 2
7MVUG1, G, 3, 2, 1, 2
IOIZ5S, Y, 4, 2, 1, 2
7MVUG1, G, 3, 2, 1, 2
JENPWA, R, 4, 4, 1, 2
7MVUG1, G, 3, 2, 1, 2
JENPWA, Y, 4, 2, 1, 2
7MVUG1, G, 3, 2, 1, 2
LCX2DK, B, 4, 10, 1, 2
7MVUG1, G, 3, 2, 1, 2
LCX2DK, R, 4, 4, 1, 2
7MVUG1, G, 3, 2, 1, 2
LCX2DK, Y, 4, 2, 1, 2
7MVUG1, G, 3, 2, 1, 2
LX6ZE0, R, 4, 4, 1, 2
7MVUG1, G, 3, 2, 1, 2
LX6ZE0, Y, 4, 2, 1, 2
7MVUG1, G, 3, 2, 1, 2
NCYMNC, B, 4, 10, 1, 2
7MVUG1, G, 3, 2, 1, 2
NCYMNC, R, 4, 4, 1, 2
7MVUG1, G, 3, 2, 1, 2
NCYMNC, Y, 4, 2, 1, 2
7MVUG1, G, 3, 2, 1, 2
ODUBEG, B, 4, 10, 1, 2
7MVUG1, G, 3, 2, 1, 2
ODUBEG, G, 4, 6, 1, 2
7MVUG1, G, 3, 2, 1, 2
ODUBEG, Y, 4, 2, 1, 2
7MVUG1, G, 3, 2, 1, 2
ST898E, B, 4, 10, 1, 2
7MVUG1, G, 3, 2, 1, 2
ST898E, G, 4, 6, 1, 2
7MVUG1, G, 3, 2, 1, 2
ST898E, Y, 4, 2, 1, 2
7MVUG1, G, 3, 2, 1, 2
4TGIVI, B, 2, 2, 2, inf
7MVUG1, Y, 3, inf, 2, inf
B302WY, B, 4, 15, 2, inf
7MVUG1, Y, 3, 15, 2, 15
B302WY, G, 4, 11, 2, 15
7MVUG1, Y, 3, 11, 2, 11
B302WY, R, 4, 9, 2, 11
7MVUG1, Y, 3, 9, 2, 9
D7A6DO, G, 4, 11, 2, 9
7MVUG1, Y, 3, 9, 2, 9
D7A6DO, R, 4, 9, 2, 9
7MVUG1, Y, 3, 9, 2, 9
D7A6DO, Y, 4, 7, 2, 9
7MVUG1, Y, 3, 7, 2, 7
E3B6KU, B, 4, 15, 2, 7
7MVUG1, Y, 3, 7, 2, 7
E3B6KU, R, 4, 9, 2, 7
7MVUG1, Y, 3, 7, 2, 7
E3B6KU, Y, 4, 7, 2, 7
7MVUG1, Y, 3, 7, 2, 7
FBMJRV, B, 4, 15, 2, 7
7MVUG1, Y, 3, 7, 2, 7
FBMJRV, R, 4, 9, 2, 7
7MVUG1, Y, 3, 7, 2, 7
FBMJRV, Y, 4, 7, 2, 7
7MVUG1, Y, 3, 7, 2, 7
GKM35T, G, 4, 11, 2, 7
7MVUG1, Y, 3, 7, 2, 7
GKM35T, R, 4, 9, 2, 7
7MVUG1, Y, 3, 7, 2, 7
IOIZ5S, B, 4, 15, 2, 7
7MVUG1, Y, 3, 7, 2, 7
IOIZ5S, G, 4, 11, 2, 7
7MVUG1, Y, 3, 7, 2, 7
IOIZ5S, R, 4, 9, 2, 7
7MVUG1, Y, 3, 7, 2, 7
JENPWA, G, 4, 11, 2, 7
7MVUG1, Y, 3, 7, 2, 7
JENPWA, R, 4, 9, 2, 7
7MVUG1, Y, 3, 7, 2, 7
LCX2DK, B, 4, 15, 2, 7
7MVUG1, Y, 3, 7, 2, 7
LCX2DK, R, 4, 9, 2, 7
7MVUG1, Y, 3, 7, 2, 7
LCX2DK, Y, 4, 7, 2, 7
7MVUG1, Y, 3, 7, 2, 7
LX6ZE0, G, 4, 11, 2, 7
7MVUG1, Y, 3, 7, 2, 7
LX6ZE0, R, 4, 9, 2, 7
7MVUG1, Y, 3, 7, 2, 7
NCYMNC, B, 4, 15, 2, 7
7MVUG1, Y, 3, 7, 2, 7
NCYMNC, R, 4, 9, 2, 7
7MVUG1, Y, 3, 7, 2, 7
ODUBEG, B, 4, 15, 2, 7
7MVUG1, Y, 3, 7, 2, 7
ODUBEG, G, 4, 11, 2, 7
7MVUG1, Y, 3, 7, 2, 7
ODUBEG, Y, 4, 7, 2, 7
7MVUG1, Y, 3, 7, 2, 7
ST898E, B, 4, 15, 2, 7
7MVUG1, Y, 3, 7, 2, 7
ST898E, G, 4, 11, 2, 7
7MVUG1, Y, 3, 7, 2, 7
ST898E, Y, 4, 7, 2, 7
7MVUG1, Y, 3, 7, 2, 7
4TGIVI, B, 2, 7, 7, inf
D7A6DO, G, 3, inf, 7, inf
7MVUG1, B, 4, 10, 7, inf
D7A6DO, G, 3, 10, 7, 10
7MVUG1, G, 4, 6, 7, 10
D7A6DO, G, 3, 6, 7, 10
4TGIVI, B, 2, 7, 7, inf
D7A6DO, R, 3, inf, 7, inf
7MVUG1, B, 4, 17, 7, inf
D7A6DO, R, 3, 17, 7, 17
7MVUG1, G, 4, 13, 7, 17
D7A6DO, R, 3, 13, 7, 13
7MVUG1, Y, 4, 9, 7, 13
D7A6DO, R, 3, 9, 7, 9
BJ5MZ5, B, 4, 17, 7, 9
D7A6DO, R, 3, 9, 7, 9
BJ5MZ5, G, 4, 13, 7, 9
D7A6DO, R, 3, 9, 7, 9
BJ5MZ5, Y, 4, 9, 7, 9
D7A6DO, R, 3, 9, 7, 9
E3B6KU, B, 4, 17, 7, 9
D7A6DO, R, 3, 9, 7, 9
E3B6KU, Y, 4, 9, 7, 9
D7A6DO, R, 3, 9, 7, 9
FBMJRV, B, 4, 17, 7, 9
D7A6DO, R, 3, 9, 7, 9
FBMJRV, R, 4, 11, 7, 9
D7A6DO, R, 3, 9, 7, 9
FBMJRV, Y, 4, 9, 7, 9
D7A6DO, R, 3, 9, 7, 9
GKM35T, G, 4, 13, 7, 9
D7A6DO, R, 3, 9, 7, 9
GKM35T, R, 4, 11, 7, 9
D7A6DO, R, 3, 9, 7, 9
GKM35T, Y, 4, 9, 7, 9
D7A6DO, R, 3, 9, 7, 9
JENPWA, G, 4, 13, 7, 9
D7A6DO, R, 3, 9, 7, 9
JENPWA, Y, 4, 9, 7, 9
D7A6DO, R, 3, 9, 7, 9
LCX2DK, B, 4, 17, 7, 9
D7A6DO, R, 3, 9, 7, 9
LCX2DK, R, 4, 11, 7, 9
D7A6DO, R, 3, 9, 7, 9
LCX2DK, Y, 4, 9, 7, 9
D7A6DO, R, 3, 9, 7, 9
LX6ZE0, G, 4, 13, 7, 9
D7A6DO, R, 3, 9, 7, 9
LX6ZE0, Y, 4, 9, 7, 9
D7A6DO, R, 3, 9, 7, 9
NCYMNC, B, 4, 17, 7, 9
D7A6DO, R, 3, 9, 7, 9
NCYMNC, R, 4, 11, 7, 9
D7A6DO, R, 3, 9, 7, 9
NCYMNC, Y, 4, 9, 7, 9
D7A6DO, R, 3, 9, 7, 9
ODUBEG, B, 4, 17, 7, 9
D7A6DO, R, 3, 9, 7, 9
ODUBEG, G, 4, 13, 7, 9
D7A6DO, R, 3, 9, 7, 9
ODUBEG, Y, 4, 9, 7, 9
D7A6DO, R, 3, 9, 7, 9
ST898E, B, 4, 17, 7, 9
D7A6DO, R, 3, 9, 7, 9
ST898E, G, 4, 13, 7, 9
D7A6DO, R, 3, 9, 7, 9
ST898E, Y, 4, 9, 7, 9
D7A6DO, R, 3, 9, 7, 9
TI1LD6, B, 4, 17, 7, 9
D7A6DO, R, 3, 9, 7, 9
TI1LD6, G, 4, 13, 7, 9
D7A6DO, R, 3, 9, 7, 9
TI1LD6, Y, 4, 9, 7, 9
D7A6DO, R, 3, 9, 7, 9
XW9SVZ, B, 4, 17, 7, 9
D7A6DO, R, 3, 9, 7, 9
XW9SVZ, G, 4, 13, 7, 9
D7A6DO, R, 3, 9, 7, 9
XW9SVZ, Y, 4, 9, 7, 9
D7A6DO, R, 3, 9, 7, 9
4TGIVI, B, 2, 9, 9, inf
D7A6DO, Y, 3, inf, 9, inf
7MVUG1, B, 4, 15, 9, inf
D7A6DO, Y, 3, 15, 9, 15
7MVUG1, G, 4, 11, 9, 15
D7A6DO, Y, 3, 11, 9, 11
7MVUG1, Y, 4, 7, 9, 11
D7A6DO, Y, 3, 7, 9, 11
4TGIVI, B, 2, 9, 9, inf
E3B6KU, B, 3, inf, 9, inf
7MVUG1, B, 4, 4, 9, inf
E3B6KU, B, 3, 4, 9, inf
4TGIVI, B, 2, 9, 9, inf
E3B6KU, R, 3, inf, 9, inf
7MVUG1, B, 4, 17, 9, inf
E3B6KU, R, 3, 17, 9, 17
7MVUG1, G, 4, 13, 9, 17
E3B6KU, R, 3, 13, 9, 13
7MVUG1, Y, 4, 9, 9, 13
E3B6KU, R, 3, 9, 9, 13
4TGIVI, B, 2, 9, 9, inf
E3B6KU, Y, 3, inf, 9, inf
7MVUG1, B, 4, 15, 9, inf
E3B6KU, Y, 3, 15, 9, 15
7MVUG1, G, 4, 11, 9, 15
E3B6KU, Y, 3, 11, 9, 11
7MVUG1, Y, 4, 7, 9, 11
E3B6KU, Y, 3, 7, 9, 11
4TGIVI, B, 2, 9, 9, inf
FBMJRV, B, 3, inf, 9, inf
7MVUG1, B, 4, 4, 9, inf
FBMJRV, B, 3, 4, 9, inf
4TGIVI, B, 2, 9, 9, inf
FBMJRV, R, 3, inf, 9, inf
7MVUG1, B, 4, 17, 9, inf
FBMJRV, R, 3, 17, 9, 17
7MVUG1, G, 4, 13, 9, 17
FBMJRV, R, 3, 13, 9, 13
7MVUG1, Y, 4, 9, 9, 13
FBMJRV, R, 3, 9, 9, 13
4TGIVI, B, 2, 9, 9, inf
FBMJRV, Y, 3, inf, 9, inf
7MVUG1, B, 4, 15, 9, inf
FBMJRV, Y, 3, 15, 9, 15
7MVUG1, G, 4, 11, 9, 15
FBMJRV, Y, 3, 11, 9, 11
7MVUG1, Y, 4, 7, 9, 11
FBMJRV, Y, 3, 7, 9, 11
4TGIVI, B, 2, 9, 9, inf
GKM35T, G, 3, inf, 9, inf
7MVUG1, B, 4, 10, 9, inf
GKM35T, G, 3, 10, 9, 10
7MVUG1, Y, 4, 2, 9, 10
GKM35T, G, 3, 2, 9, 10
4TGIVI, B, 2, 9, 9, inf
GKM35T, R, 3, inf, 9, inf
7MVUG1, B, 4, 17, 9, inf
GKM35T, R, 3, 17, 9, 17
7MVUG1, G, 4, 13, 9, 17
GKM35T, R, 3, 13, 9, 13
7MVUG1, Y, 4, 9, 9, 13
GKM35T, R, 3, 9, 9, 13
4TGIVI, B, 2, 9, 9, inf
GKM35T, Y, 3, inf, 9, inf
7MVUG1, B, 4, 15, 9, inf
GKM35T, Y, 3, 15, 9, 15
7MVUG1, G, 4, 11, 9, 15
GKM35T, Y, 3, 11, 9, 11
8N8UIA, B, 4, 15, 9, 11
GKM35T, Y, 3, 11, 9, 11
8N8UIA, G, 4, 11, 9, 11
GKM35T, Y, 3, 11, 9, 11
8N8UIA, R, 4, 9, 9, 11
GKM35T, Y, 3, 9, 9, 11
4TGIVI, B, 2, 9, 9, inf
JENPWA, G, 3, inf, 9, inf
7MVUG1, B, 4, 10, 9, inf
JENPWA, G, 3, 10, 9, 10
7MVUG1, Y, 4, 2, 9, 10
JENPWA, G, 3, 2, 9, 10
4TGIVI, B, 2, 9, 9, inf
JENPWA, R, 3, inf, 9, inf
7MVUG1, B, 4, 17, 9, inf
JENPWA, R, 3, 17, 9, 17
7MVUG1, G, 4, 13, 9, 17
JENPWA, R, 3, 13, 9, 13
7MVUG1, Y, 4, 9, 9, 13
JENPWA, R, 3, 9, 9, 13
4TGIVI, B, 2, 9, 9, inf
JENPWA, Y, 3, inf, 9, inf
7MVUG1, B, 4, 15, 9, inf
JENPWA, Y, 3, 15, 9, 15
7MVUG1, G, 4, 11, 9, 15
JENPWA, Y, 3, 11, 9, 11
D7A6DO, G, 4, 11, 9, 11
JENPWA, Y, 3, 11, 9, 11
D7A6DO, R, 4, 9, 9, 11
JENPWA, Y, 3, 9, 9, 11
4TGIVI, B, 2, 9, 9, inf
LCX2DK, B, 3, inf, 9, inf
7MVUG1, B, 4, 4, 9, inf
LCX2DK, B, 3, 4, 9, inf
4TGIVI, B, 2, 9, 9, inf
LCX2DK, R, 3, inf, 9, inf
7MVUG1, B, 4, 17, 9, inf
LCX2DK, R, 3, 17, 9, 17
7MVUG1, G, 4, 13, 9, 17
LCX2DK, R, 3, 13, 9, 13
7MVUG1, Y, 4, 9, 9, 13
LCX2DK, R, 3, 9, 9, 13
4TGIVI, B, 2, 9, 9, inf
LCX2DK, Y, 3, inf, 9, inf
7MVUG1, B, 4, 15, 9, inf
LCX2DK, Y, 3, 15, 9, 15
7MVUG1, G, 4, 11, 9, 15
LCX2DK, Y, 3, 11, 9, 11
7MVUG1, Y, 4, 7, 9, 11
LCX2DK, Y, 3, 7, 9, 11
4TGIVI, B, 2, 9, 9, inf
LX6ZE0, G, 3, inf, 9, inf
7MVUG1, B, 4, 10, 9, inf
LX6ZE0, G, 3, 10, 9, 10
