Y5AK5V, G, 0, -inf, -inf, inf
5ARP8X, B, 4, 12, 9, 12
Y9PHLU, G, 3, 12, 9, 12
DEM4NQ, B, 4, 12, 9, 12
Y9PHLU, G, 3, 12, 9, 12
DEM4NQ, R, 4, 9, 9, 12
Y9PHLU, G, 3, 9, 9, 12
05Z10J, B, 2, 9, 9, inf
Z7J3WM, G, 3, inf, 9, inf
572PSY, B, 4, 12, 9, inf
Z7J3WM, G, 3, 12, 9, 12
572PSY, G, 4, 18, 9, 12
Z7J3WM, G, 3, 12, 9, 12
5ARP8X, B, 4, 12, 9, 12
Z7J3WM, G, 3, 12, 9, 12
5ARP8X, G, 4, 18, 9, 12
Z7J3WM, G, 3, 12, 9, 12
5V4RTP, B, 4, 12, 9, 12
Z7J3WM, G, 3, 12, 9, 12
5V4RTP, R, 4, 9, 9, 12
Z7J3WM, G, 3, 9, 9, 12
05Z10J, B, 2, 9, 9, inf
Z7J3WM, R, 3, inf, 9, inf
572PSY, B, 4, 9, 9, inf
Z7J3WM, R, 3, 9, 9, inf
05Z10J, B, 2, 9, 9, inf
FVHX54, G, 1, 9, 6, 9
05Z10J, R, 2, -inf, 6, 9
572PSY, B, 3, inf, 6, 9
5ARP8X, B, 4, 0, 6, 9
572PSY, B, 3, 0, 6, 9
05Z10J, R, 2, 0, 6, 9
572PSY, G, 3, inf, 6, 9
5ARP8X, B, 4, 9, 6, 9
572PSY, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
572PSY, G, 3, 9, 6, 9
5V4RTP, B, 4, 9, 6, 9
572PSY, G, 3, 9, 6, 9
5V4RTP, R, 4, 6, 6, 9
572PSY, G, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
5ARP8X, B, 3, inf, 6, 9
572PSY, B, 4, 0, 6, 9
5ARP8X, B, 3, 0, 6, 9
05Z10J, R, 2, 6, 6, 9
5ARP8X, G, 3, inf, 6, 9
572PSY, B, 4, 9, 6, 9
5ARP8X, G, 3, 9, 6, 9
572PSY, G, 4, 15, 6, 9
5ARP8X, G, 3, 9, 6, 9
FN6FXI, B, 4, 9, 6, 9
5ARP8X, G, 3, 9, 6, 9
FN6FXI, R, 4, 6, 6, 9
5ARP8X, G, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
FN6FXI, B, 3, inf, 6, 9
572PSY, B, 4, 0, 6, 9
FN6FXI, B, 3, 0, 6, 9
05Z10J, R, 2, 6, 6, 9
FN6FXI, R, 3, inf, 6, 9
572PSY, B, 4, 6, 6, 9
FN6FXI, R, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
JPKJGU, B, 3, inf, 6, 9
572PSY, B, 4, 0, 6, 9
JPKJGU, B, 3, 0, 6, 9
05Z10J, R, 2, 6, 6, 9
JPKJGU, R, 3, inf, 6, 9
572PSY, B, 4, 6, 6, 9
JPKJGU, R, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
KV5GZ0, B, 3, inf, 6, 9
572PSY, G, 4, 6, 6, 9
KV5GZ0, B, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
KV5GZ0, R, 3, inf, 6, 9
572PSY, B, 4, 6, 6, 9
KV5GZ0, R, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
LY6L3K, B, 3, inf, 6, 9
572PSY, G, 4, 6, 6, 9
LY6L3K, B, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
PAFB9P, B, 3, inf, 6, 9
572PSY, B, 4, 0, 6, 9
PAFB9P, B, 3, 0, 6, 9
05Z10J, R, 2, 6, 6, 9
PEU7VW, B, 3, inf, 6, 9
572PSY, B, 4, 0, 6, 9
PEU7VW, B, 3, 0, 6, 9
05Z10J, R, 2, 6, 6, 9
R2IKQH, B, 3, inf, 6, 9
572PSY, G, 4, 6, 6, 9
R2IKQH, B, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
R2IKQH, G, 3, inf, 6, 9
572PSY, B, 4, 9, 6, 9
R2IKQH, G, 3, 9, 6, 9
5ARP8X, B, 4, 9, 6, 9
R2IKQH, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
R2IKQH, G, 3, 9, 6, 9
FN6FXI, B, 4, 9, 6, 9
R2IKQH, G, 3, 9, 6, 9
FN6FXI, R, 4, 6, 6, 9
R2IKQH, G, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
T2YR3E, B, 3, inf, 6, 9
572PSY, B, 4, 0, 6, 9
T2YR3E, B, 3, 0, 6, 9
05Z10J, R, 2, 6, 6, 9
U7XFL2, B, 3, inf, 6, 9
572PSY, G, 4, 6, 6, 9
U7XFL2, B, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
U7XFL2, R, 3, inf, 6, 9
572PSY, B, 4, 6, 6, 9
U7XFL2, R, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
V4Q1JP, B, 3, inf, 6, 9
572PSY, B, 4, 0, 6, 9
V4Q1JP, B, 3, 0, 6, 9
05Z10J, R, 2, 6, 6, 9
V4Q1JP, R, 3, inf, 6, 9
572PSY, B, 4, 6, 6, 9
V4Q1JP, R, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
W2IIS3, B, 3, inf, 6, 9
572PSY, B, 4, 0, 6, 9
W2IIS3, B, 3, 0, 6, 9
05Z10J, R, 2, 6, 6, 9
W2IIS3, G, 3, inf, 6, 9
572PSY, B, 4, 9, 6, 9
W2IIS3, G, 3, 9, 6, 9
572PSY, G, 4, 15, 6, 9
W2IIS3, G, 3, 9, 6, 9
5ARP8X, B, 4, 9, 6, 9
W2IIS3, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
W2IIS3, G, 3, 9, 6, 9
FN6FXI, B, 4, 9, 6, 9
W2IIS3, G, 3, 9, 6, 9
FN6FXI, R, 4, 6, 6, 9
W2IIS3, G, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
WPO8UN, B, 3, inf, 6, 9
0RWJCR, G, 4, 6, 6, 9
WPO8UN, B, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
WPO8UN, R, 3, inf, 6, 9
0RWJCR, B, 4, 6, 6, 9
WPO8UN, R, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
Y2UCHU, B, 3, inf, 6, 9
572PSY, B, 4, 0, 6, 9
Y2UCHU, B, 3, 0, 6, 9
05Z10J, R, 2, 6, 6, 9
Y2UCHU, G, 3, inf, 6, 9
572PSY, B, 4, 9, 6, 9
Y2UCHU, G, 3, 9, 6, 9
572PSY, G, 4, 15, 6, 9
Y2UCHU, G, 3, 9, 6, 9
5ARP8X, B, 4, 9, 6, 9
Y2UCHU, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
Y2UCHU, G, 3, 9, 6, 9
FN6FXI, B, 4, 9, 6, 9
Y2UCHU, G, 3, 9, 6, 9
FN6FXI, R, 4, 6, 6, 9
Y2UCHU, G, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
Y9PHLU, B, 3, inf, 6, 9
572PSY, G, 4, 6, 6, 9
Y9PHLU, B, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
Y9PHLU, G, 3, inf, 6, 9
572PSY, B, 4, 9, 6, 9
Y9PHLU, G, 3, 9, 6, 9
5ARP8X, B, 4, 9, 6, 9
Y9PHLU, G, 3, 9, 6, 9
DEM4NQ, B, 4, 9, 6, 9
Y9PHLU, G, 3, 9, 6, 9
DEM4NQ, R, 4, 6, 6, 9
Y9PHLU, G, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
Z7J3WM, B, 3, inf, 6, 9
572PSY, B, 4, 0, 6, 9
Z7J3WM, B, 3, 0, 6, 9
05Z10J, R, 2, 6, 6, 9
Z7J3WM, G, 3, inf, 6, 9
572PSY, B, 4, 9, 6, 9
Z7J3WM, G, 3, 9, 6, 9
572PSY, G, 4, 15, 6, 9
Z7J3WM, G, 3, 9, 6, 9
5ARP8X, B, 4, 9, 6, 9
Z7J3WM, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
Z7J3WM, G, 3, 9, 6, 9
5V4RTP, B, 4, 9, 6, 9
Z7J3WM, G, 3, 9, 6, 9
5V4RTP, R, 4, 6, 6, 9
Z7J3WM, G, 3, 6, 6, 9
05Z10J, R, 2, 6, 6, 9
FVHX54, G, 1, 6, 6, 9
Y5AK5V, G, 0, 6, 6, inf
JPKJGU, B, 1, inf, 6, inf
572PSY, B, 2, -inf, 6, inf
5ARP8X, G, 3, inf, 6, inf
5V4RTP, G, 4, 9, 6, inf
5ARP8X, G, 3, 9, 6, 9
5V4RTP, R, 4, 0, 6, 9
5ARP8X, G, 3, 0, 6, 9
572PSY, B, 2, 0, 6, inf
5V4RTP, G, 3, inf, 6, inf
5ARP8X, G, 4, 9, 6, inf
5V4RTP, G, 3, 9, 6, 9
FN6FXI, B, 4, 3, 6, 9
5V4RTP, G, 3, 3, 6, 9
572PSY, B, 2, 3, 6, inf
5V4RTP, R, 3, inf, 6, inf
5ARP8X, G, 4, 6, 6, inf
5V4RTP, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
FN6FXI, B, 3, inf, 6, inf
5ARP8X, G, 4, 0, 6, inf
FN6FXI, B, 3, 0, 6, inf
572PSY, B, 2, 6, 6, inf
FN6FXI, R, 3, inf, 6, inf
5ARP8X, G, 4, 6, 6, inf
FN6FXI, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
FVHX54, B, 3, inf, 6, inf
05Z10J, G, 4, 0, 6, inf
FVHX54, B, 3, 0, 6, inf
572PSY, B, 2, 6, 6, inf
FVHX54, G, 3, inf, 6, inf
05Z10J, B, 4, 3, 6, inf
FVHX54, G, 3, 3, 6, inf
572PSY, B, 2, 6, 6, inf
KV5GZ0, R, 3, inf, 6, inf
5ARP8X, G, 4, 6, 6, inf
KV5GZ0, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
LWMYG1, G, 3, inf, 6, inf
5ARP8X, G, 4, 9, 6, inf
LWMYG1, G, 3, 9, 6, 9
5V4RTP, G, 4, 9, 6, 9
LWMYG1, G, 3, 9, 6, 9
5V4RTP, R, 4, 0, 6, 9
LWMYG1, G, 3, 0, 6, 9
572PSY, B, 2, 6, 6, inf
LWMYG1, R, 3, inf, 6, inf
5ARP8X, G, 4, 6, 6, inf
LWMYG1, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
NNBHMP, G, 3, inf, 6, inf
5ARP8X, G, 4, 9, 6, inf
NNBHMP, G, 3, 9, 6, 9
5V4RTP, G, 4, 9, 6, 9
NNBHMP, G, 3, 9, 6, 9
5V4RTP, R, 4, 0, 6, 9
NNBHMP, G, 3, 0, 6, 9
572PSY, B, 2, 6, 6, inf
NNBHMP, R, 3, inf, 6, inf
5ARP8X, G, 4, 6, 6, inf
NNBHMP, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
PAFB9P, B, 3, inf, 6, inf
05Z10J, G, 4, 0, 6, inf
PAFB9P, B, 3, 0, 6, inf
572PSY, B, 2, 6, 6, inf
PAFB9P, G, 3, inf, 6, inf
05Z10J, B, 4, 3, 6, inf
PAFB9P, G, 3, 3, 6, inf
572PSY, B, 2, 6, 6, inf
PEU7VW, B, 3, inf, 6, inf
5ARP8X, G, 4, 0, 6, inf
PEU7VW, B, 3, 0, 6, inf
572PSY, B, 2, 6, 6, inf
R2IKQH, G, 3, inf, 6, inf
05Z10J, B, 4, 3, 6, inf
R2IKQH, G, 3, 3, 6, inf
572PSY, B, 2, 6, 6, inf
R2IKQH, R, 3, inf, 6, inf
05Z10J, B, 4, 0, 6, inf
R2IKQH, R, 3, 0, 6, inf
572PSY, B, 2, 6, 6, inf
U7XFL2, R, 3, inf, 6, inf
5ARP8X, G, 4, 6, 6, inf
U7XFL2, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
W2IIS3, G, 3, inf, 6, inf
5ARP8X, G, 4, 9, 6, inf
W2IIS3, G, 3, 9, 6, 9
5V4RTP, G, 4, 9, 6, 9
W2IIS3, G, 3, 9, 6, 9
5V4RTP, R, 4, 0, 6, 9
W2IIS3, G, 3, 0, 6, 9
572PSY, B, 2, 6, 6, inf
Y2UCHU, G, 3, inf, 6, inf
05Z10J, B, 4, 3, 6, inf
Y2UCHU, G, 3, 3, 6, inf
572PSY, B, 2, 6, 6, inf
Y2UCHU, R, 3, inf, 6, inf
05Z10J, B, 4, 0, 6, inf
Y2UCHU, R, 3, 0, 6, inf
572PSY, B, 2, 6, 6, inf
Y9PHLU, G, 3, inf, 6, inf
5V4RTP, G, 4, 9, 6, inf
Y9PHLU, G, 3, 9, 6, 9
5V4RTP, R, 4, 0, 6, 9
Y9PHLU, G, 3, 0, 6, 9
572PSY, B, 2, 6, 6, inf
JPKJGU, B, 1, 6, 6, inf
Y5AK5V, G, 0, 6, 6, inf
JPKJGU, R, 1, inf, 6, inf
572PSY, B, 2, -inf, 6, inf
5ARP8X, B, 3, inf, 6, inf
5V4RTP, G, 4, 6, 6, inf
5ARP8X, B, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
5ARP8X, G, 3, inf, 6, inf
5V4RTP, G, 4, 15, 6, inf
5ARP8X, G, 3, 15, 6, 15
5V4RTP, R, 4, 6, 6, 15
5ARP8X, G, 3, 6, 6, 15
572PSY, B, 2, 6, 6, inf
5V4RTP, G, 3, inf, 6, inf
5ARP8X, B, 4, 9, 6, inf
5V4RTP, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
5V4RTP, G, 3, 9, 6, 9
FN6FXI, B, 4, 9, 6, 9
5V4RTP, G, 3, 9, 6, 9
FN6FXI, R, 4, 6, 6, 9
5V4RTP, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
5V4RTP, R, 3, inf, 6, inf
5ARP8X, B, 4, 6, 6, inf
5V4RTP, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
FN6FXI, B, 3, inf, 6, inf
5ARP8X, G, 4, 6, 6, inf
FN6FXI, B, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
FN6FXI, R, 3, inf, 6, inf
5ARP8X, B, 4, 6, 6, inf
FN6FXI, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
FVHX54, B, 3, inf, 6, inf
05Z10J, G, 4, 6, 6, inf
FVHX54, B, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
FVHX54, G, 3, inf, 6, inf
05Z10J, B, 4, 9, 6, inf
FVHX54, G, 3, 9, 6, 9
05Z10J, R, 4, 6, 6, 9
FVHX54, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
KV5GZ0, R, 3, inf, 6, inf
5ARP8X, B, 4, 6, 6, inf
KV5GZ0, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
LWMYG1, B, 3, inf, 6, inf
5ARP8X, B, 4, 0, 6, inf
LWMYG1, B, 3, 0, 6, inf
572PSY, B, 2, 6, 6, inf
LWMYG1, G, 3, inf, 6, inf
5ARP8X, B, 4, 9, 6, inf
LWMYG1, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
LWMYG1, G, 3, 9, 6, 9
5V4RTP, G, 4, 15, 6, 9
LWMYG1, G, 3, 9, 6, 9
5V4RTP, R, 4, 6, 6, 9
LWMYG1, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
NNBHMP, B, 3, inf, 6, inf
5ARP8X, B, 4, 0, 6, inf
NNBHMP, B, 3, 0, 6, inf
572PSY, B, 2, 6, 6, inf
NNBHMP, G, 3, inf, 6, inf
5ARP8X, B, 4, 9, 6, inf
NNBHMP, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
NNBHMP, G, 3, 9, 6, 9
5V4RTP, G, 4, 15, 6, 9
NNBHMP, G, 3, 9, 6, 9
5V4RTP, R, 4, 6, 6, 9
NNBHMP, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
PAFB9P, B, 3, inf, 6, inf
05Z10J, G, 4, 6, 6, inf
PAFB9P, B, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
PAFB9P, G, 3, inf, 6, inf
05Z10J, B, 4, 9, 6, inf
PAFB9P, G, 3, 9, 6, 9
05Z10J, R, 4, 6, 6, 9
PAFB9P, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
PEU7VW, B, 3, inf, 6, inf
5ARP8X, B, 4, 0, 6, inf
PEU7VW, B, 3, 0, 6, inf
572PSY, B, 2, 6, 6, inf
R2IKQH, G, 3, inf, 6, inf
05Z10J, B, 4, 9, 6, inf
R2IKQH, G, 3, 9, 6, 9
05Z10J, R, 4, 6, 6, 9
R2IKQH, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
R2IKQH, R, 3, inf, 6, inf
05Z10J, B, 4, 6, 6, inf
R2IKQH, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
U7XFL2, R, 3, inf, 6, inf
5ARP8X, B, 4, 6, 6, inf
U7XFL2, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
W2IIS3, B, 3, inf, 6, inf
5ARP8X, B, 4, 0, 6, inf
W2IIS3, B, 3, 0, 6, inf
572PSY, B, 2, 6, 6, inf
W2IIS3, G, 3, inf, 6, inf
5ARP8X, B, 4, 9, 6, inf
W2IIS3, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
W2IIS3, G, 3, 9, 6, 9
5V4RTP, G, 4, 15, 6, 9
W2IIS3, G, 3, 9, 6, 9
5V4RTP, R, 4, 6, 6, 9
W2IIS3, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
Y2UCHU, B, 3, inf, 6, inf
05Z10J, G, 4, 6, 6, inf
Y2UCHU, B, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
Y2UCHU, G, 3, inf, 6, inf
05Z10J, B, 4, 9, 6, inf
Y2UCHU, G, 3, 9, 6, 9
05Z10J, R, 4, 6, 6, 9
Y2UCHU, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
Y9PHLU, G, 3, inf, 6, inf
5ARP8X, B, 4, 9, 6, inf
Y9PHLU, G, 3, 9, 6, 9
5V4RTP, G, 4, 15, 6, 9
Y9PHLU, G, 3, 9, 6, 9
5V4RTP, R, 4, 6, 6, 9
Y9PHLU, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
JPKJGU, R, 1, 6, 6, inf
Y5AK5V, G, 0, 6, 6, inf
KV5GZ0, B, 1, inf, 6, inf
572PSY, G, 2, -inf, 6, inf
5ARP8X, B, 3, inf, 6, inf
5V4RTP, B, 4, 0, 6, inf
5ARP8X, B, 3, 0, 6, inf
572PSY, G, 2, 0, 6, inf
5ARP8X, G, 3, inf, 6, inf
5V4RTP, B, 4, 9, 6, inf
5ARP8X, G, 3, 9, 6, 9
5V4RTP, R, 4, 6, 6, 9
5ARP8X, G, 3, 6, 6, 9
572PSY, G, 2, 6, 6, inf
5V4RTP, B, 3, inf, 6, inf
5ARP8X, B, 4, 0, 6, inf
5V4RTP, B, 3, 0, 6, inf
572PSY, G, 2, 6, 6, inf
5V4RTP, R, 3, inf, 6, inf
5ARP8X, B, 4, 6, 6, inf
5V4RTP, R, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
FN6FXI, R, 3, inf, 6, inf
5ARP8X, B, 4, 6, 6, inf
FN6FXI, R, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
FVHX54, B, 3, inf, 6, inf
05Z10J, G, 4, 6, 6, inf
FVHX54, B, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
FVHX54, G, 3, inf, 6, inf
05Z10J, B, 4, 9, 6, inf
FVHX54, G, 3, 9, 6, 9
05Z10J, R, 4, 6, 6, 9
FVHX54, G, 3, 6, 6, 9
572PSY, G, 2, 6, 6, inf
JPKJGU, B, 3, inf, 6, inf
5ARP8X, G, 4, 6, 6, inf
JPKJGU, B, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
JPKJGU, R, 3, inf, 6, inf
5ARP8X, B, 4, 6, 6, inf
JPKJGU, R, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
LY6L3K, B, 3, inf, 6, inf
05Z10J, G, 4, 6, 6, inf
LY6L3K, B, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
PAFB9P, B, 3, inf, 6, inf
05Z10J, G, 4, 6, 6, inf
PAFB9P, B, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
PAFB9P, G, 3, inf, 6, inf
05Z10J, B, 4, 9, 6, inf
PAFB9P, G, 3, 9, 6, 9
05Z10J, R, 4, 6, 6, 9
PAFB9P, G, 3, 6, 6, 9
572PSY, G, 2, 6, 6, inf
PEU7VW, B, 3, inf, 6, inf
5ARP8X, B, 4, 0, 6, inf
PEU7VW, B, 3, 0, 6, inf
572PSY, G, 2, 6, 6, inf
R2IKQH, R, 3, inf, 6, inf
05Z10J, B, 4, 6, 6, inf
R2IKQH, R, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
T2YR3E, G, 3, inf, 6, inf
05Z10J, B, 4, 9, 6, inf
T2YR3E, G, 3, 9, 6, 9
05Z10J, R, 4, 6, 6, 9
T2YR3E, G, 3, 6, 6, 9
572PSY, G, 2, 6, 6, inf
T2YR3E, R, 3, inf, 6, inf
05Z10J, B, 4, 6, 6, inf
T2YR3E, R, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
U7XFL2, B, 3, inf, 6, inf
5ARP8X, G, 4, 6, 6, inf
U7XFL2, B, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
U7XFL2, R, 3, inf, 6, inf
5ARP8X, B, 4, 6, 6, inf
U7XFL2, R, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
V77EU4, G, 3, inf, 6, inf
5ARP8X, B, 4, 9, 6, inf
V77EU4, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
V77EU4, G, 3, 9, 6, 9
5V4RTP, B, 4, 9, 6, 9
V77EU4, G, 3, 9, 6, 9
5V4RTP, R, 4, 6, 6, 9
V77EU4, G, 3, 6, 6, 9
572PSY, G, 2, 6, 6, inf
V77EU4, R, 3, inf, 6, inf
5ARP8X, B, 4, 6, 6, inf
V77EU4, R, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
W2IIS3, B, 3, inf, 6, inf
5ARP8X, B, 4, 0, 6, inf
W2IIS3, B, 3, 0, 6, inf
572PSY, G, 2, 6, 6, inf
W2IIS3, G, 3, inf, 6, inf
5ARP8X, B, 4, 9, 6, inf
W2IIS3, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
W2IIS3, G, 3, 9, 6, 9
5V4RTP, B, 4, 9, 6, 9
W2IIS3, G, 3, 9, 6, 9
5V4RTP, R, 4, 6, 6, 9
W2IIS3, G, 3, 6, 6, 9
572PSY, G, 2, 6, 6, inf
Y9PHLU, B, 3, inf, 6, inf
5ARP8X, G, 4, 6, 6, inf
Y9PHLU, B, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
Z7J3WM, G, 3, inf, 6, inf
05Z10J, B, 4, 9, 6, inf
Z7J3WM, G, 3, 9, 6, 9
05Z10J, R, 4, 6, 6, 9
Z7J3WM, G, 3, 6, 6, 9
572PSY, G, 2, 6, 6, inf
Z7J3WM, R, 3, inf, 6, inf
05Z10J, B, 4, 6, 6, inf
Z7J3WM, R, 3, 6, 6, inf
572PSY, G, 2, 6, 6, inf
KV5GZ0, B, 1, 6, 6, inf
Y5AK5V, G, 0, 6, 6, inf
KV5GZ0, R, 1, inf, 6, inf
572PSY, B, 2, -inf, 6, inf
5ARP8X, B, 3, inf, 6, inf
5V4RTP, G, 4, 6, 6, inf
5ARP8X, B, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
5ARP8X, G, 3, inf, 6, inf
5V4RTP, G, 4, 15, 6, inf
5ARP8X, G, 3, 15, 6, 15
5V4RTP, R, 4, 6, 6, 15
5ARP8X, G, 3, 6, 6, 15
572PSY, B, 2, 6, 6, inf
5V4RTP, G, 3, inf, 6, inf
5ARP8X, B, 4, 9, 6, inf
5V4RTP, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
5V4RTP, G, 3, 9, 6, 9
FN6FXI, B, 4, 9, 6, 9
5V4RTP, G, 3, 9, 6, 9
FVHX54, B, 4, 9, 6, 9
5V4RTP, G, 3, 9, 6, 9
FVHX54, G, 4, 15, 6, 9
5V4RTP, G, 3, 9, 6, 9
JPKJGU, B, 4, 9, 6, 9
5V4RTP, G, 3, 9, 6, 9
JPKJGU, R, 4, 6, 6, 9
5V4RTP, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
5V4RTP, R, 3, inf, 6, inf
5ARP8X, B, 4, 6, 6, inf
5V4RTP, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
FN6FXI, B, 3, inf, 6, inf
5ARP8X, G, 4, 6, 6, inf
FN6FXI, B, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
FVHX54, B, 3, inf, 6, inf
05Z10J, G, 4, 6, 6, inf
FVHX54, B, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
FVHX54, G, 3, inf, 6, inf
05Z10J, B, 4, 9, 6, inf
FVHX54, G, 3, 9, 6, 9
05Z10J, R, 4, 6, 6, 9
FVHX54, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
JPKJGU, B, 3, inf, 6, inf
5ARP8X, G, 4, 6, 6, inf
JPKJGU, B, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
JPKJGU, R, 3, inf, 6, inf
5ARP8X, B, 4, 6, 6, inf
JPKJGU, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
PAFB9P, B, 3, inf, 6, inf
05Z10J, G, 4, 6, 6, inf
PAFB9P, B, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
PAFB9P, G, 3, inf, 6, inf
05Z10J, B, 4, 9, 6, inf
PAFB9P, G, 3, 9, 6, 9
05Z10J, R, 4, 6, 6, 9
PAFB9P, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
PEU7VW, B, 3, inf, 6, inf
5ARP8X, B, 4, 0, 6, inf
PEU7VW, B, 3, 0, 6, inf
572PSY, B, 2, 6, 6, inf
R2IKQH, G, 3, inf, 6, inf
05Z10J, B, 4, 9, 6, inf
R2IKQH, G, 3, 9, 6, 9
05Z10J, R, 4, 6, 6, 9
R2IKQH, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
T2YR3E, B, 3, inf, 6, inf
05Z10J, G, 4, 6, 6, inf
T2YR3E, B, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
T2YR3E, G, 3, inf, 6, inf
05Z10J, B, 4, 9, 6, inf
T2YR3E, G, 3, 9, 6, 9
05Z10J, R, 4, 6, 6, 9
T2YR3E, G, 3, 6, 6, 9
572PSY, B, 2, 6, 6, inf
U7XFL2, R, 3, inf, 6, inf
5ARP8X, B, 4, 6, 6, inf
U7XFL2, R, 3, 6, 6, inf
572PSY, B, 2, 6, 6, inf
V77EU4, B, 3, inf, 6, inf
5ARP8X, B, 4, 0, 6, inf
V77EU4, B, 3, 0, 6, inf
572PSY, B, 2, 6, 6, inf
V77EU4, G, 3, inf, 6, inf
5ARP8X, B, 4, 9, 6, inf
V77EU4, G, 3, 9, 6, 9
5ARP8X, G, 4, 15, 6, 9
V77EU4, G, 3, 9, 6, 9
5V4RTP, G, 4, 15, 6, 9
V77EU4, G, 3, 9, 6, 9
5V4RTP, R, 4, 6, 6, 9
