LTLSGP, G, 0, -inf, -inf, inf
WWGHKN, R, 4, 12, 8, 9
8QCUXZ, B, 3, 9, 8, 9
WWGHKN, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
ZMZURH, G, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
ZMZURH, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
ZMZURH, R, 4, 12, 8, 9
8QCUXZ, B, 3, 9, 8, 9
ZMZURH, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
L4HM6F, B, 2, 9, 9, 19
8QCUXZ, P, 3, inf, 9, 19
817L9G, B, 4, 8, 9, 19
8QCUXZ, P, 3, 8, 9, 19
L4HM6F, B, 2, 9, 9, 19
8QCUXZ, R, 3, inf, 9, 19
817L9G, B, 4, 21, 9, 19
8QCUXZ, R, 3, 21, 9, 19
817L9G, G, 4, 21, 9, 19
8QCUXZ, R, 3, 21, 9, 19
817L9G, P, 4, 27, 9, 19
8QCUXZ, R, 3, 21, 9, 19
817L9G, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
9YUTXH, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
9YUTXH, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
9YUTXH, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
9YUTXH, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CF1Z5O, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CF1Z5O, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CF1Z5O, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CF1Z5O, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CO40SE, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CO40SE, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CO40SE, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EF9RLK, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EF9RLK, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EF9RLK, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EF9RLK, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EY09SW, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EY09SW, R, 4, 23, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EY09SW, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
FOO33M, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
FOO33M, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
FOO33M, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
FOO33M, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NKKV2U, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NKKV2U, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NKKV2U, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NTI6GR, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NTI6GR, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NTI6GR, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NTI6GR, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
SH4X3W, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
SH4X3W, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
SH4X3W, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
UQ5Z9S, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
UQ5Z9S, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
UQ5Z9S, R, 4, 23, 9, 19
8QCUXZ, R, 3, 20, 9, 19
UQ5Z9S, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
USBR8V, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
USBR8V, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
USBR8V, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
USBR8V, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
WWGHKN, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
WWGHKN, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
WWGHKN, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
ZMZURH, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
ZMZURH, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
ZMZURH, R, 4, 23, 9, 19
8QCUXZ, R, 3, 20, 9, 19
ZMZURH, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
L4HM6F, B, 2, 20, 9, 19
4DCIPK, R, 1, 19, 8, 19
L4HM6F, G, 2, -inf, 8, 19
8QCUXZ, B, 3, inf, 8, 19
817L9G, G, 4, 10, 8, 19
8QCUXZ, B, 3, 10, 8, 10
817L9G, P, 4, 16, 8, 10
8QCUXZ, B, 3, 10, 8, 10
817L9G, R, 4, 12, 8, 10
8QCUXZ, B, 3, 10, 8, 10
817L9G, Y, 4, 9, 8, 10
8QCUXZ, B, 3, 9, 8, 9
9YUTXH, B, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
9YUTXH, G, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
9YUTXH, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
9YUTXH, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
CF1Z5O, G, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
CF1Z5O, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
CF1Z5O, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
CO40SE, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
CO40SE, R, 4, 12, 8, 9
8QCUXZ, B, 3, 9, 8, 9
CO40SE, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
EF9RLK, G, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
EF9RLK, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
EF9RLK, R, 4, 12, 8, 9
8QCUXZ, B, 3, 9, 8, 9
EF9RLK, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
EY09SW, B, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
EY09SW, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
EY09SW, R, 4, 12, 8, 9
8QCUXZ, B, 3, 9, 8, 9
EY09SW, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
FOO33M, G, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
FOO33M, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
FOO33M, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
NKKV2U, B, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
NKKV2U, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
NKKV2U, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
NTI6GR, B, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
NTI6GR, G, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
NTI6GR, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
NTI6GR, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
SH4X3W, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
SH4X3W, R, 4, 12, 8, 9
8QCUXZ, B, 3, 9, 8, 9
SH4X3W, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
UQ5Z9S, B, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
UQ5Z9S, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
UQ5Z9S, R, 4, 12, 8, 9
8QCUXZ, B, 3, 9, 8, 9
UQ5Z9S, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
USBR8V, B, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
USBR8V, G, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
USBR8V, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
USBR8V, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
WWGHKN, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
WWGHKN, R, 4, 12, 8, 9
8QCUXZ, B, 3, 9, 8, 9
WWGHKN, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
ZMZURH, B, 4, 10, 8, 9
8QCUXZ, B, 3, 9, 8, 9
ZMZURH, P, 4, 16, 8, 9
8QCUXZ, B, 3, 9, 8, 9
ZMZURH, R, 4, 12, 8, 9
8QCUXZ, B, 3, 9, 8, 9
ZMZURH, Y, 4, 9, 8, 9
8QCUXZ, B, 3, 9, 8, 9
L4HM6F, G, 2, 9, 9, 19
8QCUXZ, P, 3, inf, 9, 19
817L9G, B, 4, 8, 9, 19
8QCUXZ, P, 3, 8, 9, 19
L4HM6F, G, 2, 9, 9, 19
8QCUXZ, R, 3, inf, 9, 19
817L9G, B, 4, 21, 9, 19
8QCUXZ, R, 3, 21, 9, 19
817L9G, G, 4, 21, 9, 19
8QCUXZ, R, 3, 21, 9, 19
817L9G, P, 4, 27, 9, 19
8QCUXZ, R, 3, 21, 9, 19
817L9G, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
9YUTXH, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
9YUTXH, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
9YUTXH, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
9YUTXH, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CF1Z5O, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CF1Z5O, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CF1Z5O, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CF1Z5O, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CO40SE, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CO40SE, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
CO40SE, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EF9RLK, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EF9RLK, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EF9RLK, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EF9RLK, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EY09SW, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EY09SW, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EY09SW, R, 4, 23, 9, 19
8QCUXZ, R, 3, 20, 9, 19
EY09SW, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
FOO33M, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
FOO33M, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
FOO33M, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
FOO33M, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NKKV2U, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NKKV2U, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NKKV2U, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NTI6GR, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NTI6GR, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NTI6GR, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
NTI6GR, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
SH4X3W, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
SH4X3W, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
SH4X3W, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
UQ5Z9S, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
UQ5Z9S, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
UQ5Z9S, R, 4, 23, 9, 19
8QCUXZ, R, 3, 20, 9, 19
UQ5Z9S, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
USBR8V, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
USBR8V, G, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
USBR8V, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
USBR8V, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
WWGHKN, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
WWGHKN, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
WWGHKN, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
ZMZURH, B, 4, 21, 9, 19
8QCUXZ, R, 3, 20, 9, 19
ZMZURH, P, 4, 27, 9, 19
8QCUXZ, R, 3, 20, 9, 19
ZMZURH, R, 4, 23, 9, 19
8QCUXZ, R, 3, 20, 9, 19
ZMZURH, Y, 4, 20, 9, 19
8QCUXZ, R, 3, 20, 9, 19
L4HM6F, G, 2, 20, 9, 19
4DCIPK, R, 1, 19, 8, 19
L4HM6F, P, 2, -inf, 8, 19
8QCUXZ, B, 3, inf, 8, 19
817L9G, G, 4, 16, 8, 19
8QCUXZ, B, 3, 16, 8, 16
817L9G, P, 4, 22, 8, 16
8QCUXZ, B, 3, 16, 8, 16
817L9G, R, 4, 18, 8, 16
8QCUXZ, B, 3, 16, 8, 16
817L9G, Y, 4, 15, 8, 16
8QCUXZ, B, 3, 15, 8, 15
9YUTXH, B, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
9YUTXH, G, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
9YUTXH, P, 4, 22, 8, 15
8QCUXZ, B, 3, 15, 8, 15
9YUTXH, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
CF1Z5O, G, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
CF1Z5O, P, 4, 22, 8, 15
8QCUXZ, B, 3, 15, 8, 15
CF1Z5O, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
CO40SE, G, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
CO40SE, R, 4, 18, 8, 15
8QCUXZ, B, 3, 15, 8, 15
CO40SE, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
EF9RLK, G, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
EF9RLK, P, 4, 22, 8, 15
8QCUXZ, B, 3, 15, 8, 15
EF9RLK, R, 4, 18, 8, 15
8QCUXZ, B, 3, 15, 8, 15
EF9RLK, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
EY09SW, B, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
EY09SW, R, 4, 18, 8, 15
8QCUXZ, B, 3, 15, 8, 15
EY09SW, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
FOO33M, G, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
FOO33M, P, 4, 22, 8, 15
8QCUXZ, B, 3, 15, 8, 15
FOO33M, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
NKKV2U, B, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
NKKV2U, P, 4, 22, 8, 15
8QCUXZ, B, 3, 15, 8, 15
NKKV2U, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
NTI6GR, B, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
NTI6GR, G, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
NTI6GR, P, 4, 22, 8, 15
8QCUXZ, B, 3, 15, 8, 15
NTI6GR, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
SH4X3W, P, 4, 22, 8, 15
8QCUXZ, B, 3, 15, 8, 15
SH4X3W, R, 4, 18, 8, 15
8QCUXZ, B, 3, 15, 8, 15
SH4X3W, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
UQ5Z9S, B, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
UQ5Z9S, G, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
UQ5Z9S, R, 4, 18, 8, 15
8QCUXZ, B, 3, 15, 8, 15
UQ5Z9S, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
USBR8V, B, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
USBR8V, G, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
USBR8V, P, 4, 22, 8, 15
8QCUXZ, B, 3, 15, 8, 15
USBR8V, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
WWGHKN, G, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
WWGHKN, R, 4, 18, 8, 15
8QCUXZ, B, 3, 15, 8, 15
WWGHKN, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
ZMZURH, B, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
ZMZURH, G, 4, 16, 8, 15
8QCUXZ, B, 3, 15, 8, 15
ZMZURH, R, 4, 18, 8, 15
8QCUXZ, B, 3, 15, 8, 15
ZMZURH, Y, 4, 15, 8, 15
8QCUXZ, B, 3, 15, 8, 15
L4HM6F, P, 2, 15, 15, 19
8QCUXZ, P, 3, inf, 15, 19
817L9G, B, 4, 14, 15, 19
8QCUXZ, P, 3, 14, 15, 19
L4HM6F, P, 2, 15, 15, 19
8QCUXZ, R, 3, inf, 15, 19
817L9G, B, 4, 27, 15, 19
8QCUXZ, R, 3, 27, 15, 19
817L9G, G, 4, 27, 15, 19
8QCUXZ, R, 3, 27, 15, 19
817L9G, P, 4, 33, 15, 19
8QCUXZ, R, 3, 27, 15, 19
817L9G, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
9YUTXH, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
9YUTXH, G, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
9YUTXH, P, 4, 33, 15, 19
8QCUXZ, R, 3, 26, 15, 19
9YUTXH, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
CF1Z5O, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
CF1Z5O, G, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
CF1Z5O, P, 4, 33, 15, 19
8QCUXZ, R, 3, 26, 15, 19
CF1Z5O, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
CO40SE, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
CO40SE, G, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
CO40SE, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
EF9RLK, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
EF9RLK, G, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
EF9RLK, P, 4, 33, 15, 19
8QCUXZ, R, 3, 26, 15, 19
EF9RLK, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
EY09SW, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
EY09SW, R, 4, 29, 15, 19
8QCUXZ, R, 3, 26, 15, 19
EY09SW, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
FOO33M, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
FOO33M, G, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
FOO33M, P, 4, 33, 15, 19
8QCUXZ, R, 3, 26, 15, 19
FOO33M, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
NKKV2U, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
NKKV2U, P, 4, 33, 15, 19
8QCUXZ, R, 3, 26, 15, 19
NKKV2U, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
NTI6GR, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
NTI6GR, G, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
NTI6GR, P, 4, 33, 15, 19
8QCUXZ, R, 3, 26, 15, 19
NTI6GR, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
SH4X3W, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
SH4X3W, P, 4, 33, 15, 19
8QCUXZ, R, 3, 26, 15, 19
SH4X3W, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
UQ5Z9S, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
UQ5Z9S, G, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
UQ5Z9S, R, 4, 29, 15, 19
8QCUXZ, R, 3, 26, 15, 19
UQ5Z9S, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
USBR8V, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
USBR8V, G, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
USBR8V, P, 4, 33, 15, 19
8QCUXZ, R, 3, 26, 15, 19
USBR8V, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
WWGHKN, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
WWGHKN, G, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
WWGHKN, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
ZMZURH, B, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
ZMZURH, G, 4, 27, 15, 19
8QCUXZ, R, 3, 26, 15, 19
ZMZURH, R, 4, 29, 15, 19
8QCUXZ, R, 3, 26, 15, 19
ZMZURH, Y, 4, 26, 15, 19
8QCUXZ, R, 3, 26, 15, 19
L4HM6F, P, 2, 26, 15, 19
4DCIPK, R, 1, 19, 8, 19
L4HM6F, Y, 2, -inf, 8, 19
8QCUXZ, B, 3, inf, 8, 19
817L9G, G, 4, 9, 8, 19
8QCUXZ, B, 3, 9, 8, 9
817L9G, P, 4, 15, 8, 9
8QCUXZ, B, 3, 9, 8, 9
817L9G, R, 4, 11, 8, 9
8QCUXZ, B, 3, 9, 8, 9
817L9G, Y, 4, 8, 8, 9
8QCUXZ, B, 3, 8, 8, 9
L4HM6F, Y, 2, 8, 8, 19
8QCUXZ, P, 3, inf, 8, 19
817L9G, B, 4, 7, 8, 19
8QCUXZ, P, 3, 7, 8, 19
L4HM6F, Y, 2, 8, 8, 19
8QCUXZ, R, 3, inf, 8, 19
817L9G, B, 4, 20, 8, 19
8QCUXZ, R, 3, 20, 8, 19
817L9G, G, 4, 20, 8, 19
8QCUXZ, R, 3, 20, 8, 19
817L9G, P, 4, 26, 8, 19
8QCUXZ, R, 3, 20, 8, 19
817L9G, Y, 4, 19, 8, 19
8QCUXZ, R, 3, 19, 8, 19
9YUTXH, B, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
9YUTXH, G, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
9YUTXH, P, 4, 26, 8, 19
8QCUXZ, R, 3, 19, 8, 19
9YUTXH, Y, 4, 19, 8, 19
8QCUXZ, R, 3, 19, 8, 19
CF1Z5O, B, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
CF1Z5O, G, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
CF1Z5O, P, 4, 26, 8, 19
8QCUXZ, R, 3, 19, 8, 19
CF1Z5O, Y, 4, 19, 8, 19
8QCUXZ, R, 3, 19, 8, 19
CO40SE, B, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
CO40SE, G, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
CO40SE, P, 4, 26, 8, 19
8QCUXZ, R, 3, 19, 8, 19
EF9RLK, B, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
EF9RLK, G, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
EF9RLK, P, 4, 26, 8, 19
8QCUXZ, R, 3, 19, 8, 19
EF9RLK, Y, 4, 19, 8, 19
8QCUXZ, R, 3, 19, 8, 19
EY09SW, B, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
EY09SW, P, 4, 26, 8, 19
8QCUXZ, R, 3, 19, 8, 19
EY09SW, R, 4, 22, 8, 19
8QCUXZ, R, 3, 19, 8, 19
FOO33M, B, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
FOO33M, G, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
FOO33M, P, 4, 26, 8, 19
8QCUXZ, R, 3, 19, 8, 19
FOO33M, Y, 4, 19, 8, 19
8QCUXZ, R, 3, 19, 8, 19
NKKV2U, B, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
NKKV2U, P, 4, 26, 8, 19
8QCUXZ, R, 3, 19, 8, 19
NKKV2U, Y, 4, 19, 8, 19
8QCUXZ, R, 3, 19, 8, 19
NTI6GR, B, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
NTI6GR, G, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
NTI6GR, P, 4, 26, 8, 19
8QCUXZ, R, 3, 19, 8, 19
NTI6GR, Y, 4, 19, 8, 19
8QCUXZ, R, 3, 19, 8, 19
SH4X3W, B, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
SH4X3W, P, 4, 26, 8, 19
8QCUXZ, R, 3, 19, 8, 19
SH4X3W, Y, 4, 19, 8, 19
8QCUXZ, R, 3, 19, 8, 19
UQ5Z9S, B, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
UQ5Z9S, G, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
UQ5Z9S, P, 4, 26, 8, 19
8QCUXZ, R, 3, 19, 8, 19
UQ5Z9S, R, 4, 22, 8, 19
8QCUXZ, R, 3, 19, 8, 19
USBR8V, B, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
USBR8V, G, 4, 20, 8, 19
8QCUXZ, R, 3, 19, 8, 19
USBR8V, P, 4, 26, 8, 19
8QCUXZ, R, 3, 19, 8, 19
USBR8V, Y, 4, 19, 8, 19
