5CA6VJ, G, 0, -inf, -inf, inf
AP0NVM, Y, 3, 3, 15, 30
8499A6, P, 2, 15, 15, 30
BLKG8S, G, 3, inf, 15, 30
8L7T0U, G, 4, 15, 15, 30
BLKG8S, G, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
BLKG8S, P, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
BLKG8S, P, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
BLKG8S, P, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
BLKG8S, R, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
BLKG8S, R, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
BLKG8S, R, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
BLKG8S, Y, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
BLKG8S, Y, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
BLKG8S, Y, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
IN2E10, G, 3, inf, 15, 30
8L7T0U, G, 4, 15, 15, 30
IN2E10, G, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
IN2E10, P, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
IN2E10, P, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
IN2E10, P, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
IN2E10, R, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
IN2E10, R, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
IN2E10, R, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
IN2E10, Y, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
IN2E10, Y, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
IN2E10, Y, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
LAONMS, G, 3, inf, 15, 30
8L7T0U, G, 4, 15, 15, 30
LAONMS, G, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
LAONMS, R, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
LAONMS, R, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
LAONMS, R, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
LAONMS, Y, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
LAONMS, Y, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
LAONMS, Y, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
M4AFDF, B, 3, inf, 15, 30
7SNEM6, G, 4, 30, 15, 30
M4AFDF, B, 3, 30, 15, 30
7SNEM6, P, 4, 15, 15, 30
M4AFDF, B, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
M4AFDF, G, 3, inf, 15, 30
7SNEM6, B, 4, 1, 15, 30
M4AFDF, G, 3, 1, 15, 30
8499A6, P, 2, 15, 15, 30
M4AFDF, R, 3, inf, 15, 30
7SNEM6, B, 4, 16, 15, 30
M4AFDF, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
M4AFDF, R, 3, 16, 15, 16
7SNEM6, P, 4, 15, 15, 16
M4AFDF, R, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 30
M4AFDF, Y, 3, inf, 15, 30
7SNEM6, B, 4, 3, 15, 30
M4AFDF, Y, 3, 3, 15, 30
8499A6, P, 2, 15, 15, 30
N116Z0, B, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
N116Z0, B, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
N116Z0, B, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
N116Z0, G, 3, inf, 15, 30
8L7T0U, G, 4, 15, 15, 30
N116Z0, G, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
N116Z0, R, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
N116Z0, R, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
N116Z0, R, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
N116Z0, Y, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
N116Z0, Y, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
N116Z0, Y, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
P19UIC, G, 3, inf, 15, 30
8L7T0U, G, 4, 15, 15, 30
P19UIC, G, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
P19UIC, P, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
P19UIC, P, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
P19UIC, P, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
P19UIC, R, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
P19UIC, R, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
P19UIC, R, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
P19UIC, Y, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
P19UIC, Y, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
P19UIC, Y, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
QDQXZ1, B, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
QDQXZ1, B, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
QDQXZ1, B, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
QDQXZ1, P, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
QDQXZ1, P, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
QDQXZ1, P, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
QDQXZ1, R, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
QDQXZ1, R, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
QDQXZ1, R, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
QDQXZ1, Y, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
QDQXZ1, Y, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
QDQXZ1, Y, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
RR8KM2, B, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
RR8KM2, B, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
RR8KM2, B, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
RR8KM2, P, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
RR8KM2, P, 3, 17, 15, 17
8L7T0U, R, 4, 17, 15, 17
RR8KM2, P, 3, 17, 15, 17
8L7T0U, Y, 4, 9, 15, 17
RR8KM2, P, 3, 9, 15, 17
8499A6, P, 2, 15, 15, 30
RR8KM2, R, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
RR8KM2, R, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
RR8KM2, R, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
RR8KM2, Y, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
RR8KM2, Y, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
RR8KM2, Y, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
T8Q1Q8, B, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
T8Q1Q8, B, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
T8Q1Q8, B, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
T8Q1Q8, G, 3, inf, 15, 30
8L7T0U, P, 4, 0, 15, 30
T8Q1Q8, G, 3, 0, 15, 30
8499A6, P, 2, 15, 15, 30
T8Q1Q8, R, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
T8Q1Q8, R, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
T8Q1Q8, R, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
T8Q1Q8, Y, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
T8Q1Q8, Y, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
T8Q1Q8, Y, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
TZXJC4, G, 3, inf, 15, 30
8L7T0U, G, 4, 15, 15, 30
TZXJC4, G, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
TZXJC4, P, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
TZXJC4, P, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
TZXJC4, P, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
TZXJC4, R, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
TZXJC4, R, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
TZXJC4, R, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
TZXJC4, Y, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
TZXJC4, Y, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
TZXJC4, Y, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
U443VL, G, 3, inf, 15, 30
8L7T0U, P, 4, 0, 15, 30
U443VL, G, 3, 0, 15, 30
8499A6, P, 2, 15, 15, 30
U443VL, R, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
U443VL, R, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
U443VL, R, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
U443VL, Y, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
U443VL, Y, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
U443VL, Y, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
WU9EI8, G, 3, inf, 15, 30
8L7T0U, G, 4, 15, 15, 30
WU9EI8, G, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
WU9EI8, R, 3, inf, 15, 30
8L7T0U, G, 4, 30, 15, 30
WU9EI8, R, 3, 30, 15, 30
8L7T0U, P, 4, 15, 15, 30
WU9EI8, R, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
WU9EI8, Y, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
WU9EI8, Y, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
WU9EI8, Y, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
X3CA4P, G, 3, inf, 15, 30
8L7T0U, G, 4, 15, 15, 30
X3CA4P, G, 3, 15, 15, 30
8499A6, P, 2, 15, 15, 30
X3CA4P, P, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
X3CA4P, P, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
X3CA4P, P, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
X3CA4P, Y, 3, inf, 15, 30
8L7T0U, G, 4, 17, 15, 30
X3CA4P, Y, 3, 17, 15, 17
8L7T0U, P, 4, 2, 15, 17
X3CA4P, Y, 3, 2, 15, 17
8499A6, P, 2, 15, 15, 30
NJD0TU, B, 1, 15, 15, 30
5CA6VJ, G, 0, 15, 15, inf
NJD0TU, P, 1, inf, 15, inf
8499A6, B, 2, -inf, 15, inf
8L7T0U, B, 3, inf, 15, inf
94Y912, B, 4, 4, 15, inf
8L7T0U, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
8L7T0U, G, 3, inf, 15, inf
94Y912, B, 4, -11, 15, inf
8L7T0U, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
8L7T0U, R, 3, inf, 15, inf
94Y912, B, 4, 4, 15, inf
8L7T0U, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
8L7T0U, Y, 3, inf, 15, inf
94Y912, B, 4, -9, 15, inf
8L7T0U, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
94Y912, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
94Y912, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
94Y912, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
94Y912, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
94Y912, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
94Y912, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
AGM14J, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
AGM14J, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
AGM14J, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
AGM14J, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
AGM14J, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
AGM14J, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
AGM14J, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
AGM14J, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
AP0NVM, B, 3, inf, 15, inf
7SNEM6, G, 4, 18, 15, inf
AP0NVM, B, 3, 18, 15, 18
7SNEM6, P, 4, 3, 15, 18
AP0NVM, B, 3, 3, 15, 18
8499A6, B, 2, 4, 15, inf
AP0NVM, P, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
AP0NVM, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
AP0NVM, R, 3, inf, 15, inf
7SNEM6, B, 4, 4, 15, inf
AP0NVM, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
AP0NVM, Y, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
AP0NVM, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
BLKG8S, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
BLKG8S, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
BLKG8S, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
BLKG8S, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
BLKG8S, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
BLKG8S, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
BLKG8S, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
BLKG8S, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
IN2E10, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
IN2E10, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
IN2E10, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
IN2E10, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
IN2E10, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
IN2E10, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
IN2E10, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
IN2E10, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
LAONMS, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
LAONMS, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
LAONMS, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
LAONMS, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
LAONMS, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
LAONMS, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
M4AFDF, G, 3, inf, 15, inf
7SNEM6, B, 4, -11, 15, inf
M4AFDF, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
M4AFDF, P, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
M4AFDF, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
M4AFDF, R, 3, inf, 15, inf
7SNEM6, B, 4, 4, 15, inf
M4AFDF, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
M4AFDF, Y, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
M4AFDF, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
N116Z0, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
N116Z0, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
N116Z0, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
N116Z0, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
N116Z0, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
N116Z0, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
N116Z0, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
N116Z0, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
P19UIC, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
P19UIC, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
P19UIC, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
P19UIC, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
P19UIC, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
P19UIC, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
P19UIC, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
P19UIC, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
QDQXZ1, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
QDQXZ1, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
QDQXZ1, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
QDQXZ1, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
QDQXZ1, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
QDQXZ1, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
QDQXZ1, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
QDQXZ1, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
RR8KM2, B, 3, inf, 15, inf
8L7T0U, G, 4, 18, 15, inf
RR8KM2, B, 3, 18, 15, 18
8L7T0U, R, 4, 18, 15, 18
RR8KM2, B, 3, 18, 15, 18
8L7T0U, Y, 4, 10, 15, 18
RR8KM2, B, 3, 10, 15, 18
8499A6, B, 2, 10, 15, inf
RR8KM2, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
RR8KM2, P, 3, -9, 15, inf
8499A6, B, 2, 10, 15, inf
RR8KM2, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
RR8KM2, R, 3, 4, 15, inf
8499A6, B, 2, 10, 15, inf
RR8KM2, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
RR8KM2, Y, 3, -9, 15, inf
8499A6, B, 2, 10, 15, inf
T8Q1Q8, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
T8Q1Q8, G, 3, -11, 15, inf
8499A6, B, 2, 10, 15, inf
T8Q1Q8, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
T8Q1Q8, P, 3, -9, 15, inf
8499A6, B, 2, 10, 15, inf
T8Q1Q8, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
T8Q1Q8, R, 3, 4, 15, inf
8499A6, B, 2, 10, 15, inf
T8Q1Q8, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
T8Q1Q8, Y, 3, -9, 15, inf
8499A6, B, 2, 10, 15, inf
TZXJC4, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
TZXJC4, B, 3, 4, 15, inf
8499A6, B, 2, 10, 15, inf
TZXJC4, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
TZXJC4, G, 3, -11, 15, inf
8499A6, B, 2, 10, 15, inf
TZXJC4, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
TZXJC4, R, 3, 4, 15, inf
8499A6, B, 2, 10, 15, inf
TZXJC4, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
TZXJC4, Y, 3, -9, 15, inf
8499A6, B, 2, 10, 15, inf
U443VL, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
U443VL, G, 3, -11, 15, inf
8499A6, B, 2, 10, 15, inf
U443VL, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
U443VL, R, 3, 4, 15, inf
8499A6, B, 2, 10, 15, inf
U443VL, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
U443VL, Y, 3, -9, 15, inf
8499A6, B, 2, 10, 15, inf
WU9EI8, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
WU9EI8, G, 3, -11, 15, inf
8499A6, B, 2, 10, 15, inf
WU9EI8, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
WU9EI8, R, 3, 4, 15, inf
8499A6, B, 2, 10, 15, inf
WU9EI8, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
WU9EI8, Y, 3, -9, 15, inf
8499A6, B, 2, 10, 15, inf
X3CA4P, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
X3CA4P, B, 3, 4, 15, inf
8499A6, B, 2, 10, 15, inf
X3CA4P, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
X3CA4P, G, 3, -11, 15, inf
8499A6, B, 2, 10, 15, inf
X3CA4P, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
X3CA4P, Y, 3, -9, 15, inf
8499A6, B, 2, 10, 15, inf
NJD0TU, P, 1, 10, 15, inf
5CA6VJ, G, 0, 15, 15, inf
NJD0TU, R, 1, inf, 15, inf
8499A6, B, 2, -inf, 15, inf
8L7T0U, B, 3, inf, 15, inf
94Y912, B, 4, 17, 15, inf
8L7T0U, B, 3, 17, 15, 17
94Y912, P, 4, 16, 15, 17
8L7T0U, B, 3, 16, 15, 16
94Y912, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
AGM14J, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
AGM14J, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
AGM14J, R, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
AGM14J, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
AP0NVM, B, 4, 17, 15, 16
8L7T0U, B, 3, 16, 15, 16
AP0NVM, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
AP0NVM, R, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
AP0NVM, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
BLKG8S, B, 4, 17, 15, 16
8L7T0U, B, 3, 16, 15, 16
BLKG8S, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
BLKG8S, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
BLKG8S, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
IN2E10, B, 4, 17, 15, 16
8L7T0U, B, 3, 16, 15, 16
IN2E10, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
IN2E10, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
IN2E10, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
J5S5CH, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
J5S5CH, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
J5S5CH, R, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
J5S5CH, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
LAONMS, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
LAONMS, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
LAONMS, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
M4AFDF, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
M4AFDF, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
M4AFDF, R, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
M4AFDF, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
N116Z0, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
N116Z0, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
N116Z0, R, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
N116Z0, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
P19UIC, B, 4, 17, 15, 16
8L7T0U, B, 3, 16, 15, 16
P19UIC, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
P19UIC, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
P19UIC, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
QDQXZ1, B, 4, 17, 15, 16
8L7T0U, B, 3, 16, 15, 16
QDQXZ1, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
QDQXZ1, R, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
QDQXZ1, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
RR8KM2, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
RR8KM2, R, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
RR8KM2, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
T8Q1Q8, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
T8Q1Q8, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
T8Q1Q8, R, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
T8Q1Q8, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
TZXJC4, B, 4, 17, 15, 16
8L7T0U, B, 3, 16, 15, 16
TZXJC4, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
TZXJC4, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
TZXJC4, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
U443VL, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
U443VL, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
U443VL, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
WU9EI8, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
WU9EI8, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
WU9EI8, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
X3CA4P, B, 4, 17, 15, 16
8L7T0U, B, 3, 16, 15, 16
X3CA4P, G, 4, 31, 15, 16
8L7T0U, B, 3, 16, 15, 16
X3CA4P, P, 4, 16, 15, 16
8L7T0U, B, 3, 16, 15, 16
X3CA4P, Y, 4, 23, 15, 16
8L7T0U, B, 3, 16, 15, 16
8499A6, B, 2, 16, 16, inf
8L7T0U, G, 3, inf, 16, inf
94Y912, B, 4, 2, 16, inf
8L7T0U, G, 3, 2, 16, inf
8499A6, B, 2, 16, 16, inf
8L7T0U, P, 3, inf, 16, inf
94Y912, B, 4, 4, 16, inf
8L7T0U, P, 3, 4, 16, inf
8499A6, B, 2, 16, 16, inf
8L7T0U, Y, 3, inf, 16, inf
94Y912, B, 4, 4, 16, inf
8L7T0U, Y, 3, 4, 16, inf
8499A6, B, 2, 16, 16, inf
