YACZVG, G, 0, -inf, -inf, inf
WIW6DO, B, 3, 2, 16, 22
53E36Q, G, 2, 14, 16, 22
WIW6DO, O, 3, 4, 16, 22
53E36Q, G, 2, 14, 16, 22
WIW6DO, P, 3, 10, 16, 22
53E36Q, G, 2, 14, 16, 22
WIW6DO, R, 3, 11, 16, 22
53E36Q, G, 2, 14, 16, 22
WIW6DO, Y, 3, 13, 16, 22
53E36Q, G, 2, 14, 16, 22
WZ4BWG, B, 3, 2, 16, 22
53E36Q, G, 2, 14, 16, 22
WZ4BWG, G, 3, 14, 16, 22
53E36Q, G, 2, 14, 16, 22
WZ4BWG, O, 3, 4, 16, 22
53E36Q, G, 2, 14, 16, 22
WZ4BWG, R, 3, 11, 16, 22
53E36Q, G, 2, 14, 16, 22
WZ4BWG, Y, 3, 13, 16, 22
53E36Q, G, 2, 14, 16, 22
7S1B87, P, 1, 14, 16, 22
YACZVG, G, 0, 16, 16, inf
7S1B87, Y, 1, inf, 16, inf
53E36Q, B, 2, -inf, 16, inf
5UN7NQ, B, 3, 13, 16, inf
53E36Q, B, 2, 13, 16, inf
5UN7NQ, O, 3, 15, 16, inf
53E36Q, B, 2, 15, 16, inf
5UN7NQ, P, 3, 21, 16, inf
53E36Q, B, 2, 21, 21, inf
DN4ZT4, B, 3, 13, 21, inf
53E36Q, B, 2, 21, 21, inf
DN4ZT4, G, 3, 25, 21, inf
53E36Q, B, 2, 25, 25, inf
DN4ZT4, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
DN4ZT4, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
DN4ZT4, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
GJ3EED, B, 3, 13, 25, inf
53E36Q, B, 2, 25, 25, inf
GJ3EED, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
GJ3EED, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
GJ3EED, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
GJ3EED, Y, 3, 24, 25, inf
53E36Q, B, 2, 25, 25, inf
K96N2Y, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
K96N2Y, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
K96N2Y, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
K96N2Y, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
K96N2Y, Y, 3, 24, 25, inf
53E36Q, B, 2, 25, 25, inf
PGPUEO, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
PGPUEO, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
PGPUEO, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
PGPUEO, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
S7YAGD, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
S7YAGD, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
S7YAGD, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
S7YAGD, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
S7YAGD, Y, 3, 24, 25, inf
53E36Q, B, 2, 25, 25, inf
UQ952K, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
UQ952K, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
UQ952K, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
UQ952K, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
UQ952K, Y, 3, 24, 25, inf
53E36Q, B, 2, 25, 25, inf
WIW6DO, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
WIW6DO, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
WIW6DO, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
WIW6DO, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
WIW6DO, Y, 3, 24, 25, inf
53E36Q, B, 2, 25, 25, inf
WZ4BWG, B, 3, 13, 25, inf
53E36Q, B, 2, 25, 25, inf
WZ4BWG, G, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
WZ4BWG, O, 3, 15, 25, inf
53E36Q, B, 2, 25, 25, inf
WZ4BWG, P, 3, 21, 25, inf
53E36Q, B, 2, 25, 25, inf
WZ4BWG, R, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
7S1B87, Y, 1, 25, 16, 25
53E36Q, G, 2, -inf, 16, 25
5UN7NQ, B, 3, 5, 16, 25
53E36Q, G, 2, 5, 16, 25
5UN7NQ, O, 3, 7, 16, 25
53E36Q, G, 2, 7, 16, 25
5UN7NQ, P, 3, 13, 16, 25
53E36Q, G, 2, 13, 16, 25
DN4ZT4, B, 3, 5, 16, 25
53E36Q, G, 2, 13, 16, 25
DN4ZT4, G, 3, 17, 16, 25
53E36Q, G, 2, 17, 17, 25
DN4ZT4, O, 3, 7, 17, 25
53E36Q, G, 2, 17, 17, 25
DN4ZT4, P, 3, 13, 17, 25
53E36Q, G, 2, 17, 17, 25
DN4ZT4, R, 3, 14, 17, 25
53E36Q, G, 2, 17, 17, 25
DOR7FV, B, 3, 5, 17, 25
53E36Q, G, 2, 17, 17, 25
DOR7FV, O, 3, 7, 17, 25
53E36Q, G, 2, 17, 17, 25
DOR7FV, P, 3, 13, 17, 25
53E36Q, G, 2, 17, 17, 25
DOR7FV, R, 3, 14, 17, 25
53E36Q, G, 2, 17, 17, 25
GJ3EED, B, 3, 5, 17, 25
53E36Q, G, 2, 17, 17, 25
GJ3EED, O, 3, 7, 17, 25
53E36Q, G, 2, 17, 17, 25
GJ3EED, P, 3, 13, 17, 25
53E36Q, G, 2, 17, 17, 25
GJ3EED, R, 3, 14, 17, 25
53E36Q, G, 2, 17, 17, 25
GJ3EED, Y, 3, 16, 17, 25
53E36Q, G, 2, 17, 17, 25
K96N2Y, B, 3, 5, 17, 25
53E36Q, G, 2, 17, 17, 25
K96N2Y, O, 3, 7, 17, 25
53E36Q, G, 2, 17, 17, 25
K96N2Y, P, 3, 13, 17, 25
53E36Q, G, 2, 17, 17, 25
K96N2Y, R, 3, 14, 17, 25
53E36Q, G, 2, 17, 17, 25
K96N2Y, Y, 3, 16, 17, 25
53E36Q, G, 2, 17, 17, 25
PGPUEO, B, 3, 5, 17, 25
53E36Q, G, 2, 17, 17, 25
PGPUEO, O, 3, 7, 17, 25
53E36Q, G, 2, 17, 17, 25
PGPUEO, P, 3, 13, 17, 25
53E36Q, G, 2, 17, 17, 25
PGPUEO, R, 3, 14, 17, 25
53E36Q, G, 2, 17, 17, 25
S7YAGD, B, 3, 5, 17, 25
53E36Q, G, 2, 17, 17, 25
S7YAGD, O, 3, 7, 17, 25
53E36Q, G, 2, 17, 17, 25
S7YAGD, P, 3, 13, 17, 25
53E36Q, G, 2, 17, 17, 25
S7YAGD, R, 3, 14, 17, 25
53E36Q, G, 2, 17, 17, 25
S7YAGD, Y, 3, 16, 17, 25
53E36Q, G, 2, 17, 17, 25
UQ952K, B, 3, 5, 17, 25
53E36Q, G, 2, 17, 17, 25
UQ952K, O, 3, 7, 17, 25
53E36Q, G, 2, 17, 17, 25
UQ952K, P, 3, 13, 17, 25
53E36Q, G, 2, 17, 17, 25
UQ952K, R, 3, 14, 17, 25
53E36Q, G, 2, 17, 17, 25
UQ952K, Y, 3, 16, 17, 25
53E36Q, G, 2, 17, 17, 25
WIW6DO, B, 3, 5, 17, 25
53E36Q, G, 2, 17, 17, 25
WIW6DO, O, 3, 7, 17, 25
53E36Q, G, 2, 17, 17, 25
WIW6DO, P, 3, 13, 17, 25
53E36Q, G, 2, 17, 17, 25
WIW6DO, R, 3, 14, 17, 25
53E36Q, G, 2, 17, 17, 25
WIW6DO, Y, 3, 16, 17, 25
53E36Q, G, 2, 17, 17, 25
WZ4BWG, B, 3, 5, 17, 25
53E36Q, G, 2, 17, 17, 25
WZ4BWG, G, 3, 17, 17, 25
53E36Q, G, 2, 17, 17, 25
WZ4BWG, O, 3, 7, 17, 25
53E36Q, G, 2, 17, 17, 25
WZ4BWG, P, 3, 13, 17, 25
53E36Q, G, 2, 17, 17, 25
WZ4BWG, R, 3, 14, 17, 25
53E36Q, G, 2, 17, 17, 25
7S1B87, Y, 1, 17, 16, 17
53E36Q, O, 2, -inf, 16, 17
5UN7NQ, B, 3, 6, 16, 17
53E36Q, O, 2, 6, 16, 17
5UN7NQ, O, 3, 8, 16, 17
53E36Q, O, 2, 8, 16, 17
5UN7NQ, P, 3, 14, 16, 17
53E36Q, O, 2, 14, 16, 17
DN4ZT4, B, 3, 6, 16, 17
53E36Q, O, 2, 14, 16, 17
DN4ZT4, G, 3, 18, 16, 17
53E36Q, O, 2, 18, 16, 17
7S1B87, Y, 1, 17, 16, 17
53E36Q, P, 2, -inf, 16, 17
5UN7NQ, B, 3, 5, 16, 17
53E36Q, P, 2, 5, 16, 17
5UN7NQ, O, 3, 7, 16, 17
53E36Q, P, 2, 7, 16, 17
5UN7NQ, P, 3, 13, 16, 17
53E36Q, P, 2, 13, 16, 17
DN4ZT4, B, 3, 5, 16, 17
53E36Q, P, 2, 13, 16, 17
DN4ZT4, G, 3, 17, 16, 17
53E36Q, P, 2, 17, 16, 17
7S1B87, Y, 1, 17, 16, 17
5UN7NQ, B, 2, -inf, 16, 17
53E36Q, B, 3, 13, 16, 17
5UN7NQ, B, 2, 13, 16, 17
53E36Q, G, 3, 25, 16, 17
5UN7NQ, B, 2, 25, 16, 17
7S1B87, Y, 1, 17, 16, 17
5UN7NQ, O, 2, -inf, 16, 17
53E36Q, B, 3, 6, 16, 17
5UN7NQ, O, 2, 6, 16, 17
53E36Q, G, 3, 18, 16, 17
5UN7NQ, O, 2, 18, 16, 17
7S1B87, Y, 1, 17, 16, 17
5UN7NQ, P, 2, -inf, 16, 17
53E36Q, B, 3, 5, 16, 17
5UN7NQ, P, 2, 5, 16, 17
53E36Q, G, 3, 17, 16, 17
5UN7NQ, P, 2, 17, 16, 17
7S1B87, Y, 1, 17, 16, 17
DN4ZT4, B, 2, -inf, 16, 17
53E36Q, B, 3, 13, 16, 17
DN4ZT4, B, 2, 13, 16, 17
53E36Q, G, 3, 25, 16, 17
DN4ZT4, B, 2, 25, 16, 17
7S1B87, Y, 1, 17, 16, 17
DN4ZT4, G, 2, -inf, 16, 17
53E36Q, B, 3, 5, 16, 17
DN4ZT4, G, 2, 5, 16, 17
53E36Q, G, 3, 17, 16, 17
DN4ZT4, G, 2, 17, 16, 17
7S1B87, Y, 1, 17, 16, 17
DN4ZT4, O, 2, -inf, 16, 17
53E36Q, B, 3, 6, 16, 17
DN4ZT4, O, 2, 6, 16, 17
53E36Q, G, 3, 18, 16, 17
DN4ZT4, O, 2, 18, 16, 17
7S1B87, Y, 1, 17, 16, 17
DN4ZT4, P, 2, -inf, 16, 17
53E36Q, B, 3, 5, 16, 17
DN4ZT4, P, 2, 5, 16, 17
53E36Q, G, 3, 17, 16, 17
DN4ZT4, P, 2, 17, 16, 17
7S1B87, Y, 1, 17, 16, 17
DN4ZT4, R, 2, -inf, 16, 17
53E36Q, B, 3, 14, 16, 17
DN4ZT4, R, 2, 14, 16, 17
53E36Q, G, 3, 26, 16, 17
DN4ZT4, R, 2, 26, 16, 17
7S1B87, Y, 1, 17, 16, 17
DOR7FV, B, 2, -inf, 16, 17
53E36Q, G, 3, 25, 16, 17
DOR7FV, B, 2, 25, 16, 17
7S1B87, Y, 1, 17, 16, 17
DOR7FV, G, 2, -inf, 16, 17
53E36Q, B, 3, 5, 16, 17
DOR7FV, G, 2, 5, 16, 17
53E36Q, O, 3, 7, 16, 17
DOR7FV, G, 2, 7, 16, 17
53E36Q, P, 3, 13, 16, 17
DOR7FV, G, 2, 13, 16, 17
5UN7NQ, B, 3, 5, 16, 17
DOR7FV, G, 2, 13, 16, 17
5UN7NQ, O, 3, 7, 16, 17
DOR7FV, G, 2, 13, 16, 17
5UN7NQ, P, 3, 13, 16, 17
DOR7FV, G, 2, 13, 16, 17
DN4ZT4, B, 3, 5, 16, 17
DOR7FV, G, 2, 13, 16, 17
DN4ZT4, O, 3, 7, 16, 17
DOR7FV, G, 2, 13, 16, 17
DN4ZT4, P, 3, 13, 16, 17
DOR7FV, G, 2, 13, 16, 17
DN4ZT4, R, 3, 14, 16, 17
DOR7FV, G, 2, 14, 16, 17
GJ3EED, B, 3, 5, 16, 17
DOR7FV, G, 2, 14, 16, 17
GJ3EED, O, 3, 7, 16, 17
DOR7FV, G, 2, 14, 16, 17
GJ3EED, P, 3, 13, 16, 17
DOR7FV, G, 2, 14, 16, 17
GJ3EED, R, 3, 14, 16, 17
DOR7FV, G, 2, 14, 16, 17
GJ3EED, Y, 3, 16, 16, 17
DOR7FV, G, 2, 16, 16, 17
K96N2Y, B, 3, 5, 16, 17
DOR7FV, G, 2, 16, 16, 17
K96N2Y, O, 3, 7, 16, 17
DOR7FV, G, 2, 16, 16, 17
K96N2Y, P, 3, 13, 16, 17
DOR7FV, G, 2, 16, 16, 17
K96N2Y, R, 3, 14, 16, 17
DOR7FV, G, 2, 16, 16, 17
K96N2Y, Y, 3, 16, 16, 17
DOR7FV, G, 2, 16, 16, 17
PGPUEO, B, 3, 5, 16, 17
DOR7FV, G, 2, 16, 16, 17
PGPUEO, O, 3, 7, 16, 17
DOR7FV, G, 2, 16, 16, 17
PGPUEO, P, 3, 13, 16, 17
DOR7FV, G, 2, 16, 16, 17
PGPUEO, R, 3, 14, 16, 17
DOR7FV, G, 2, 16, 16, 17
VC1FBJ, B, 3, 5, 16, 17
DOR7FV, G, 2, 16, 16, 17
VC1FBJ, O, 3, 7, 16, 17
DOR7FV, G, 2, 16, 16, 17
VC1FBJ, P, 3, 13, 16, 17
DOR7FV, G, 2, 16, 16, 17
VC1FBJ, R, 3, 14, 16, 17
DOR7FV, G, 2, 16, 16, 17
VC1FBJ, Y, 3, 16, 16, 17
DOR7FV, G, 2, 16, 16, 17
WIW6DO, B, 3, 5, 16, 17
DOR7FV, G, 2, 16, 16, 17
WIW6DO, O, 3, 7, 16, 17
DOR7FV, G, 2, 16, 16, 17
WIW6DO, P, 3, 13, 16, 17
DOR7FV, G, 2, 16, 16, 17
WIW6DO, R, 3, 14, 16, 17
DOR7FV, G, 2, 16, 16, 17
WIW6DO, Y, 3, 16, 16, 17
DOR7FV, G, 2, 16, 16, 17
WZ4BWG, B, 3, 5, 16, 17
DOR7FV, G, 2, 16, 16, 17
WZ4BWG, O, 3, 7, 16, 17
DOR7FV, G, 2, 16, 16, 17
WZ4BWG, P, 3, 13, 16, 17
DOR7FV, G, 2, 16, 16, 17
WZ4BWG, R, 3, 14, 16, 17
DOR7FV, G, 2, 16, 16, 17
7S1B87, Y, 1, 16, 16, 17
YACZVG, G, 0, 16, 16, inf
GJ3EED, B, 1, inf, 16, inf
53E36Q, B, 2, -inf, 16, inf
5UN7NQ, B, 3, 2, 16, inf
53E36Q, B, 2, 2, 16, inf
5UN7NQ, O, 3, 4, 16, inf
53E36Q, B, 2, 4, 16, inf
5UN7NQ, P, 3, 10, 16, inf
53E36Q, B, 2, 10, 16, inf
5UN7NQ, Y, 3, 13, 16, inf
53E36Q, B, 2, 13, 16, inf
7S1B87, G, 3, 14, 16, inf
53E36Q, B, 2, 14, 16, inf
7S1B87, O, 3, 4, 16, inf
53E36Q, B, 2, 14, 16, inf
7S1B87, P, 3, 10, 16, inf
53E36Q, B, 2, 14, 16, inf
7S1B87, Y, 3, 13, 16, inf
53E36Q, B, 2, 14, 16, inf
DOR7FV, G, 3, 14, 16, inf
53E36Q, B, 2, 14, 16, inf
DOR7FV, O, 3, 4, 16, inf
53E36Q, B, 2, 14, 16, inf
DOR7FV, P, 3, 10, 16, inf
53E36Q, B, 2, 14, 16, inf
DOR7FV, R, 3, 11, 16, inf
53E36Q, B, 2, 14, 16, inf
DOR7FV, Y, 3, 13, 16, inf
53E36Q, B, 2, 14, 16, inf
K96N2Y, G, 3, 14, 16, inf
53E36Q, B, 2, 14, 16, inf
K96N2Y, O, 3, 4, 16, inf
53E36Q, B, 2, 14, 16, inf
K96N2Y, P, 3, 10, 16, inf
53E36Q, B, 2, 14, 16, inf
K96N2Y, R, 3, 11, 16, inf
53E36Q, B, 2, 14, 16, inf
K96N2Y, Y, 3, 13, 16, inf
53E36Q, B, 2, 14, 16, inf
PGPUEO, G, 3, 14, 16, inf
53E36Q, B, 2, 14, 16, inf
PGPUEO, O, 3, 4, 16, inf
53E36Q, B, 2, 14, 16, inf
PGPUEO, P, 3, 10, 16, inf
53E36Q, B, 2, 14, 16, inf
PGPUEO, R, 3, 11, 16, inf
53E36Q, B, 2, 14, 16, inf
PGPUEO, Y, 3, 13, 16, inf
53E36Q, B, 2, 14, 16, inf
S7YAGD, G, 3, 14, 16, inf
53E36Q, B, 2, 14, 16, inf
S7YAGD, O, 3, 4, 16, inf
53E36Q, B, 2, 14, 16, inf
S7YAGD, P, 3, 10, 16, inf
53E36Q, B, 2, 14, 16, inf
S7YAGD, R, 3, 11, 16, inf
53E36Q, B, 2, 14, 16, inf
S7YAGD, Y, 3, 13, 16, inf
53E36Q, B, 2, 14, 16, inf
UQ952K, G, 3, 14, 16, inf
53E36Q, B, 2, 14, 16, inf
UQ952K, O, 3, 4, 16, inf
53E36Q, B, 2, 14, 16, inf
UQ952K, P, 3, 10, 16, inf
53E36Q, B, 2, 14, 16, inf
UQ952K, R, 3, 11, 16, inf
53E36Q, B, 2, 14, 16, inf
UQ952K, Y, 3, 13, 16, inf
53E36Q, B, 2, 14, 16, inf
VC1FBJ, G, 3, 14, 16, inf
53E36Q, B, 2, 14, 16, inf
VC1FBJ, O, 3, 4, 16, inf
53E36Q, B, 2, 14, 16, inf
VC1FBJ, P, 3, 10, 16, inf
53E36Q, B, 2, 14, 16, inf
VC1FBJ, R, 3, 11, 16, inf
53E36Q, B, 2, 14, 16, inf
VC1FBJ, Y, 3, 13, 16, inf
53E36Q, B, 2, 14, 16, inf
WIW6DO, G, 3, 14, 16, inf
53E36Q, B, 2, 14, 16, inf
WIW6DO, O, 3, 4, 16, inf
53E36Q, B, 2, 14, 16, inf
WIW6DO, P, 3, 10, 16, inf
53E36Q, B, 2, 14, 16, inf
WIW6DO, R, 3, 11, 16, inf
53E36Q, B, 2, 14, 16, inf
WIW6DO, Y, 3, 13, 16, inf
53E36Q, B, 2, 14, 16, inf
WZ4BWG, G, 3, 14, 16, inf
53E36Q, B, 2, 14, 16, inf
WZ4BWG, O, 3, 4, 16, inf
53E36Q, B, 2, 14, 16, inf
WZ4BWG, P, 3, 10, 16, inf
53E36Q, B, 2, 14, 16, inf
WZ4BWG, R, 3, 11, 16, inf
53E36Q, B, 2, 14, 16, inf
WZ4BWG, Y, 3, 13, 16, inf
53E36Q, B, 2, 14, 16, inf
GJ3EED, B, 1, 14, 16, inf
YACZVG, G, 0, 16, 16, inf
GJ3EED, O, 1, inf, 16, inf
53E36Q, B, 2, -inf, 16, inf
5UN7NQ, B, 3, 4, 16, inf
53E36Q, B, 2, 4, 16, inf
5UN7NQ, O, 3, 6, 16, inf
53E36Q, B, 2, 6, 16, inf
5UN7NQ, P, 3, 12, 16, inf
53E36Q, B, 2, 12, 16, inf
5UN7NQ, Y, 3, 15, 16, inf
53E36Q, B, 2, 15, 16, inf
7S1B87, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
7S1B87, O, 3, 6, 16, inf
53E36Q, B, 2, 16, 16, inf
7S1B87, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
7S1B87, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
DOR7FV, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
DOR7FV, O, 3, 6, 16, inf
53E36Q, B, 2, 16, 16, inf
DOR7FV, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
DOR7FV, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
DOR7FV, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
K96N2Y, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
K96N2Y, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
K96N2Y, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
K96N2Y, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
PGPUEO, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
PGPUEO, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
PGPUEO, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
PGPUEO, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
S7YAGD, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
S7YAGD, O, 3, 6, 16, inf
53E36Q, B, 2, 16, 16, inf
S7YAGD, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
S7YAGD, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
S7YAGD, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
UQ952K, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
UQ952K, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
UQ952K, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
UQ952K, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
VC1FBJ, B, 3, 4, 16, inf
53E36Q, B, 2, 16, 16, inf
VC1FBJ, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
VC1FBJ, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
VC1FBJ, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
VC1FBJ, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
WIW6DO, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
WIW6DO, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
WIW6DO, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
WIW6DO, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
WZ4BWG, B, 3, 4, 16, inf
53E36Q, B, 2, 16, 16, inf
WZ4BWG, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
WZ4BWG, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
WZ4BWG, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
WZ4BWG, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
GJ3EED, O, 1, 16, 16, inf
YACZVG, G, 0, 16, 16, inf
GJ3EED, P, 1, inf, 16, inf
53E36Q, B, 2, -inf, 16, inf
5UN7NQ, B, 3, 10, 16, inf
53E36Q, B, 2, 10, 16, inf
5UN7NQ, O, 3, 12, 16, inf
53E36Q, B, 2, 12, 16, inf
5UN7NQ, P, 3, 18, 16, inf
53E36Q, B, 2, 18, 18, inf
5UN7NQ, Y, 3, 21, 18, inf
53E36Q, B, 2, 21, 21, inf
7S1B87, G, 3, 22, 21, inf
53E36Q, B, 2, 22, 22, inf
7S1B87, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
7S1B87, P, 3, 18, 22, inf
53E36Q, B, 2, 22, 22, inf
7S1B87, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
DOR7FV, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
DOR7FV, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
DOR7FV, P, 3, 18, 22, inf
53E36Q, B, 2, 22, 22, inf
DOR7FV, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
DOR7FV, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
K96N2Y, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
K96N2Y, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
K96N2Y, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
K96N2Y, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
PGPUEO, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
PGPUEO, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
PGPUEO, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
PGPUEO, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
S7YAGD, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
S7YAGD, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
S7YAGD, P, 3, 18, 22, inf
53E36Q, B, 2, 22, 22, inf
S7YAGD, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
S7YAGD, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
UQ952K, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
UQ952K, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
UQ952K, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
UQ952K, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
VC1FBJ, B, 3, 10, 22, inf
53E36Q, B, 2, 22, 22, inf
VC1FBJ, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
VC1FBJ, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
VC1FBJ, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
VC1FBJ, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
WIW6DO, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
WIW6DO, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
WIW6DO, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
WIW6DO, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
WZ4BWG, B, 3, 10, 22, inf
53E36Q, B, 2, 22, 22, inf
WZ4BWG, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
WZ4BWG, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
WZ4BWG, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
WZ4BWG, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
GJ3EED, P, 1, 22, 16, 22
53E36Q, G, 2, -inf, 16, 22
5UN7NQ, B, 3, 2, 16, 22
53E36Q, G, 2, 2, 16, 22
5UN7NQ, O, 3, 4, 16, 22
53E36Q, G, 2, 4, 16, 22
5UN7NQ, P, 3, 10, 16, 22
53E36Q, G, 2, 10, 16, 22
5UN7NQ, Y, 3, 13, 16, 22
53E36Q, G, 2, 13, 16, 22
7S1B87, B, 3, 2, 16, 22
53E36Q, G, 2, 13, 16, 22
7S1B87, O, 3, 4, 16, 22
53E36Q, G, 2, 13, 16, 22
7S1B87, P, 3, 10, 16, 22
53E36Q, G, 2, 13, 16, 22
7S1B87, Y, 3, 13, 16, 22
53E36Q, G, 2, 13, 16, 22
DOR7FV, B, 3, 2, 16, 22
53E36Q, G, 2, 13, 16, 22
DOR7FV, O, 3, 4, 16, 22
53E36Q, G, 2, 13, 16, 22
DOR7FV, P, 3, 10, 16, 22
53E36Q, G, 2, 13, 16, 22
