5FE1OE, G, 0, -inf, -inf, inf
9708QA, B, 3, inf, -1, inf
96Y3RZ, G, 4, 10, -1, inf
9708QA, B, 3, 10, -1, 10
96Y3RZ, P, 4, 6, -1, 10
9708QA, B, 3, 6, -1, 6
96Y3RZ, R, 4, 8, -1, 6
9708QA, B, 3, 6, -1, 6
96Y3RZ, Y, 4, 2, -1, 6
9708QA, B, 3, 2, -1, 2
9LDEO8, B, 4, 11, -1, 2
9708QA, B, 3, 2, -1, 2
9LDEO8, G, 4, 10, -1, 2
9708QA, B, 3, 2, -1, 2
9LDEO8, R, 4, 8, -1, 2
9708QA, B, 3, 2, -1, 2
9LDEO8, Y, 4, 2, -1, 2
9708QA, B, 3, 2, -1, 2
FMCQUW, G, 4, 10, -1, 2
9708QA, B, 3, 2, -1, 2
FMCQUW, P, 4, 6, -1, 2
9708QA, B, 3, 2, -1, 2
FMCQUW, R, 4, 8, -1, 2
9708QA, B, 3, 2, -1, 2
FMCQUW, Y, 4, 2, -1, 2
9708QA, B, 3, 2, -1, 2
M7EGKH, G, 4, 10, -1, 2
9708QA, B, 3, 2, -1, 2
M7EGKH, P, 4, 6, -1, 2
9708QA, B, 3, 2, -1, 2
M7EGKH, Y, 4, 2, -1, 2
9708QA, B, 3, 2, -1, 2
UB9JUO, B, 4, 11, -1, 2
9708QA, B, 3, 2, -1, 2
UB9JUO, P, 4, 6, -1, 2
9708QA, B, 3, 2, -1, 2
UB9JUO, Y, 4, 2, -1, 2
9708QA, B, 3, 2, -1, 2
ZQLVDY, B, 4, 11, -1, 2
9708QA, B, 3, 2, -1, 2
ZQLVDY, G, 4, 10, -1, 2
9708QA, B, 3, 2, -1, 2
ZQLVDY, P, 4, 6, -1, 2
9708QA, B, 3, 2, -1, 2
ZQLVDY, Y, 4, 2, -1, 2
9708QA, B, 3, 2, -1, 2
1OZ1WH, B, 2, 2, 2, inf
9708QA, G, 3, inf, 2, inf
96Y3RZ, G, 4, 0, 2, inf
9708QA, G, 3, 0, 2, inf
1OZ1WH, B, 2, 2, 2, inf
9708QA, R, 3, inf, 2, inf
96Y3RZ, G, 4, -5, 2, inf
9708QA, R, 3, -5, 2, inf
1OZ1WH, B, 2, 2, 2, inf
9708QA, Y, 3, inf, 2, inf
96Y3RZ, G, 4, 1, 2, inf
9708QA, Y, 3, 1, 2, inf
1OZ1WH, B, 2, 2, 2, inf
9LDEO8, B, 3, inf, 2, inf
96Y3RZ, G, 4, 10, 2, inf
9LDEO8, B, 3, 10, 2, 10
96Y3RZ, P, 4, 6, 2, 10
9LDEO8, B, 3, 6, 2, 6
96Y3RZ, R, 4, 8, 2, 6
9LDEO8, B, 3, 6, 2, 6
96Y3RZ, Y, 4, 2, 2, 6
9LDEO8, B, 3, 2, 2, 6
1OZ1WH, B, 2, 2, 2, inf
9LDEO8, G, 3, inf, 2, inf
96Y3RZ, G, 4, 0, 2, inf
9LDEO8, G, 3, 0, 2, inf
1OZ1WH, B, 2, 2, 2, inf
9LDEO8, R, 3, inf, 2, inf
96Y3RZ, G, 4, -5, 2, inf
9LDEO8, R, 3, -5, 2, inf
1OZ1WH, B, 2, 2, 2, inf
9LDEO8, Y, 3, inf, 2, inf
96Y3RZ, G, 4, 1, 2, inf
9LDEO8, Y, 3, 1, 2, inf
1OZ1WH, B, 2, 2, 2, inf
FMCQUW, G, 3, inf, 2, inf
96Y3RZ, G, 4, 0, 2, inf
FMCQUW, G, 3, 0, 2, inf
1OZ1WH, B, 2, 2, 2, inf
FMCQUW, P, 3, inf, 2, inf
96Y3RZ, G, 4, 7, 2, inf
FMCQUW, P, 3, 7, 2, 7
96Y3RZ, P, 4, 3, 2, 7
FMCQUW, P, 3, 3, 2, 3
96Y3RZ, R, 4, 5, 2, 3
FMCQUW, P, 3, 3, 2, 3
96Y3RZ, Y, 4, -1, 2, 3
FMCQUW, P, 3, -1, 2, 3
1OZ1WH, B, 2, 2, 2, inf
FMCQUW, R, 3, inf, 2, inf
96Y3RZ, G, 4, -5, 2, inf
FMCQUW, R, 3, -5, 2, inf
1OZ1WH, B, 2, 2, 2, inf
FMCQUW, Y, 3, inf, 2, inf
96Y3RZ, G, 4, 1, 2, inf
FMCQUW, Y, 3, 1, 2, inf
1OZ1WH, B, 2, 2, 2, inf
M7EGKH, B, 3, inf, 2, inf
79JY8A, G, 4, 10, 2, inf
M7EGKH, B, 3, 10, 2, 10
79JY8A, P, 4, 6, 2, 10
M7EGKH, B, 3, 6, 2, 6
79JY8A, R, 4, 8, 2, 6
M7EGKH, B, 3, 6, 2, 6
79JY8A, Y, 4, 2, 2, 6
M7EGKH, B, 3, 2, 2, 6
1OZ1WH, B, 2, 2, 2, inf
M7EGKH, G, 3, inf, 2, inf
79JY8A, B, 4, 1, 2, inf
M7EGKH, G, 3, 1, 2, inf
1OZ1WH, B, 2, 2, 2, inf
M7EGKH, P, 3, inf, 2, inf
79JY8A, B, 4, 8, 2, inf
M7EGKH, P, 3, 8, 2, 8
79JY8A, G, 4, 7, 2, 8
M7EGKH, P, 3, 7, 2, 7
79JY8A, R, 4, 5, 2, 7
M7EGKH, P, 3, 5, 2, 5
79JY8A, Y, 4, -1, 2, 5
M7EGKH, P, 3, -1, 2, 5
1OZ1WH, B, 2, 2, 2, inf
M7EGKH, Y, 3, inf, 2, inf
79JY8A, B, 4, 2, 2, inf
M7EGKH, Y, 3, 2, 2, inf
1OZ1WH, B, 2, 2, 2, inf
UB9JUO, B, 3, inf, 2, inf
79JY8A, G, 4, 10, 2, inf
UB9JUO, B, 3, 10, 2, 10
79JY8A, P, 4, 6, 2, 10
UB9JUO, B, 3, 6, 2, 6
79JY8A, R, 4, 8, 2, 6
UB9JUO, B, 3, 6, 2, 6
79JY8A, Y, 4, 2, 2, 6
UB9JUO, B, 3, 2, 2, 6
1OZ1WH, B, 2, 2, 2, inf
UB9JUO, P, 3, inf, 2, inf
79JY8A, B, 4, 8, 2, inf
UB9JUO, P, 3, 8, 2, 8
79JY8A, G, 4, 7, 2, 8
UB9JUO, P, 3, 7, 2, 7
79JY8A, R, 4, 5, 2, 7
UB9JUO, P, 3, 5, 2, 5
79JY8A, Y, 4, -1, 2, 5
UB9JUO, P, 3, -1, 2, 5
1OZ1WH, B, 2, 2, 2, inf
UB9JUO, Y, 3, inf, 2, inf
79JY8A, B, 4, 2, 2, inf
UB9JUO, Y, 3, 2, 2, inf
1OZ1WH, B, 2, 2, 2, inf
ZQLVDY, B, 3, inf, 2, inf
79JY8A, G, 4, 10, 2, inf
ZQLVDY, B, 3, 10, 2, 10
79JY8A, P, 4, 6, 2, 10
ZQLVDY, B, 3, 6, 2, 6
79JY8A, R, 4, 8, 2, 6
ZQLVDY, B, 3, 6, 2, 6
79JY8A, Y, 4, 2, 2, 6
ZQLVDY, B, 3, 2, 2, 6
1OZ1WH, B, 2, 2, 2, inf
ZQLVDY, G, 3, inf, 2, inf
79JY8A, B, 4, 1, 2, inf
ZQLVDY, G, 3, 1, 2, inf
1OZ1WH, B, 2, 2, 2, inf
ZQLVDY, P, 3, inf, 2, inf
79JY8A, B, 4, 8, 2, inf
ZQLVDY, P, 3, 8, 2, 8
79JY8A, G, 4, 7, 2, 8
ZQLVDY, P, 3, 7, 2, 7
79JY8A, R, 4, 5, 2, 7
ZQLVDY, P, 3, 5, 2, 5
79JY8A, Y, 4, -1, 2, 5
ZQLVDY, P, 3, -1, 2, 5
1OZ1WH, B, 2, 2, 2, inf
ZQLVDY, Y, 3, inf, 2, inf
79JY8A, B, 4, 2, 2, inf
ZQLVDY, Y, 3, 2, 2, inf
1OZ1WH, B, 2, 2, 2, inf
SSLKLM, P, 1, 2, -4, 2
1OZ1WH, G, 2, -inf, -4, 2
96Y3RZ, B, 3, inf, -4, 2
9708QA, B, 4, 10, -4, 2
96Y3RZ, B, 3, 10, -4, 2
9708QA, G, 4, 9, -4, 2
96Y3RZ, B, 3, 9, -4, 2
9708QA, R, 4, 7, -4, 2
96Y3RZ, B, 3, 7, -4, 2
9708QA, Y, 4, 1, -4, 2
96Y3RZ, B, 3, 1, -4, 1
9LDEO8, B, 4, 10, -4, 1
96Y3RZ, B, 3, 1, -4, 1
9LDEO8, G, 4, 9, -4, 1
96Y3RZ, B, 3, 1, -4, 1
9LDEO8, R, 4, 7, -4, 1
96Y3RZ, B, 3, 1, -4, 1
9LDEO8, Y, 4, 1, -4, 1
96Y3RZ, B, 3, 1, -4, 1
APNFUQ, G, 4, 9, -4, 1
96Y3RZ, B, 3, 1, -4, 1
APNFUQ, P, 4, 5, -4, 1
96Y3RZ, B, 3, 1, -4, 1
APNFUQ, R, 4, 7, -4, 1
96Y3RZ, B, 3, 1, -4, 1
APNFUQ, Y, 4, 1, -4, 1
96Y3RZ, B, 3, 1, -4, 1
FMCQUW, B, 4, 10, -4, 1
96Y3RZ, B, 3, 1, -4, 1
FMCQUW, P, 4, 5, -4, 1
96Y3RZ, B, 3, 1, -4, 1
FMCQUW, R, 4, 7, -4, 1
96Y3RZ, B, 3, 1, -4, 1
FMCQUW, Y, 4, 1, -4, 1
96Y3RZ, B, 3, 1, -4, 1
M7EGKH, G, 4, 9, -4, 1
96Y3RZ, B, 3, 1, -4, 1
M7EGKH, P, 4, 5, -4, 1
96Y3RZ, B, 3, 1, -4, 1
M7EGKH, Y, 4, 1, -4, 1
96Y3RZ, B, 3, 1, -4, 1
UB9JUO, B, 4, 10, -4, 1
96Y3RZ, B, 3, 1, -4, 1
UB9JUO, P, 4, 5, -4, 1
96Y3RZ, B, 3, 1, -4, 1
UB9JUO, Y, 4, 1, -4, 1
96Y3RZ, B, 3, 1, -4, 1
ZQLVDY, B, 4, 10, -4, 1
96Y3RZ, B, 3, 1, -4, 1
ZQLVDY, G, 4, 9, -4, 1
96Y3RZ, B, 3, 1, -4, 1
ZQLVDY, P, 4, 5, -4, 1
96Y3RZ, B, 3, 1, -4, 1
ZQLVDY, Y, 4, 1, -4, 1
96Y3RZ, B, 3, 1, -4, 1
1OZ1WH, G, 2, 1, 1, 2
96Y3RZ, P, 3, inf, 1, 2
9708QA, B, 4, 7, 1, 2
96Y3RZ, P, 3, 7, 1, 2
9708QA, G, 4, 6, 1, 2
96Y3RZ, P, 3, 6, 1, 2
9708QA, R, 4, 4, 1, 2
96Y3RZ, P, 3, 4, 1, 2
9708QA, Y, 4, -2, 1, 2
96Y3RZ, P, 3, -2, 1, 2
1OZ1WH, G, 2, 1, 1, 2
96Y3RZ, R, 3, inf, 1, 2
9708QA, B, 4, -5, 1, 2
96Y3RZ, R, 3, -5, 1, 2
1OZ1WH, G, 2, 1, 1, 2
96Y3RZ, Y, 3, inf, 1, 2
9708QA, B, 4, 1, 1, 2
96Y3RZ, Y, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
9708QA, B, 3, inf, 1, 2
96Y3RZ, B, 4, 10, 1, 2
9708QA, B, 3, 10, 1, 2
96Y3RZ, P, 4, 5, 1, 2
9708QA, B, 3, 5, 1, 2
96Y3RZ, R, 4, 7, 1, 2
9708QA, B, 3, 5, 1, 2
96Y3RZ, Y, 4, 1, 1, 2
9708QA, B, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
9708QA, G, 3, inf, 1, 2
96Y3RZ, B, 4, 0, 1, 2
9708QA, G, 3, 0, 1, 2
1OZ1WH, G, 2, 1, 1, 2
9708QA, R, 3, inf, 1, 2
96Y3RZ, B, 4, -5, 1, 2
9708QA, R, 3, -5, 1, 2
1OZ1WH, G, 2, 1, 1, 2
9708QA, Y, 3, inf, 1, 2
96Y3RZ, B, 4, 1, 1, 2
9708QA, Y, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
9LDEO8, B, 3, inf, 1, 2
96Y3RZ, B, 4, 10, 1, 2
9LDEO8, B, 3, 10, 1, 2
96Y3RZ, P, 4, 5, 1, 2
9LDEO8, B, 3, 5, 1, 2
96Y3RZ, R, 4, 7, 1, 2
9LDEO8, B, 3, 5, 1, 2
96Y3RZ, Y, 4, 1, 1, 2
9LDEO8, B, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
9LDEO8, G, 3, inf, 1, 2
96Y3RZ, B, 4, 0, 1, 2
9LDEO8, G, 3, 0, 1, 2
1OZ1WH, G, 2, 1, 1, 2
9LDEO8, R, 3, inf, 1, 2
96Y3RZ, B, 4, -5, 1, 2
9LDEO8, R, 3, -5, 1, 2
1OZ1WH, G, 2, 1, 1, 2
9LDEO8, Y, 3, inf, 1, 2
96Y3RZ, B, 4, 1, 1, 2
9LDEO8, Y, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
FMCQUW, B, 3, inf, 1, 2
96Y3RZ, B, 4, 10, 1, 2
FMCQUW, B, 3, 10, 1, 2
96Y3RZ, P, 4, 5, 1, 2
FMCQUW, B, 3, 5, 1, 2
96Y3RZ, R, 4, 7, 1, 2
FMCQUW, B, 3, 5, 1, 2
96Y3RZ, Y, 4, 1, 1, 2
FMCQUW, B, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
FMCQUW, P, 3, inf, 1, 2
96Y3RZ, B, 4, 7, 1, 2
FMCQUW, P, 3, 7, 1, 2
96Y3RZ, P, 4, 2, 1, 2
FMCQUW, P, 3, 2, 1, 2
96Y3RZ, R, 4, 4, 1, 2
FMCQUW, P, 3, 2, 1, 2
96Y3RZ, Y, 4, -2, 1, 2
FMCQUW, P, 3, -2, 1, 2
1OZ1WH, G, 2, 1, 1, 2
FMCQUW, R, 3, inf, 1, 2
96Y3RZ, B, 4, -5, 1, 2
FMCQUW, R, 3, -5, 1, 2
1OZ1WH, G, 2, 1, 1, 2
FMCQUW, Y, 3, inf, 1, 2
96Y3RZ, B, 4, 1, 1, 2
FMCQUW, Y, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
M7EGKH, B, 3, inf, 1, 2
79JY8A, G, 4, 9, 1, 2
M7EGKH, B, 3, 9, 1, 2
79JY8A, P, 4, 5, 1, 2
M7EGKH, B, 3, 5, 1, 2
79JY8A, R, 4, 7, 1, 2
M7EGKH, B, 3, 5, 1, 2
79JY8A, Y, 4, 1, 1, 2
M7EGKH, B, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
M7EGKH, G, 3, inf, 1, 2
79JY8A, B, 4, 0, 1, 2
M7EGKH, G, 3, 0, 1, 2
1OZ1WH, G, 2, 1, 1, 2
M7EGKH, P, 3, inf, 1, 2
79JY8A, B, 4, 7, 1, 2
M7EGKH, P, 3, 7, 1, 2
79JY8A, G, 4, 6, 1, 2
M7EGKH, P, 3, 6, 1, 2
79JY8A, R, 4, 4, 1, 2
M7EGKH, P, 3, 4, 1, 2
79JY8A, Y, 4, -2, 1, 2
M7EGKH, P, 3, -2, 1, 2
1OZ1WH, G, 2, 1, 1, 2
M7EGKH, Y, 3, inf, 1, 2
79JY8A, B, 4, 1, 1, 2
M7EGKH, Y, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
UB9JUO, B, 3, inf, 1, 2
79JY8A, G, 4, 9, 1, 2
UB9JUO, B, 3, 9, 1, 2
79JY8A, P, 4, 5, 1, 2
UB9JUO, B, 3, 5, 1, 2
79JY8A, R, 4, 7, 1, 2
UB9JUO, B, 3, 5, 1, 2
79JY8A, Y, 4, 1, 1, 2
UB9JUO, B, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
UB9JUO, P, 3, inf, 1, 2
79JY8A, B, 4, 7, 1, 2
UB9JUO, P, 3, 7, 1, 2
79JY8A, G, 4, 6, 1, 2
UB9JUO, P, 3, 6, 1, 2
79JY8A, R, 4, 4, 1, 2
UB9JUO, P, 3, 4, 1, 2
79JY8A, Y, 4, -2, 1, 2
UB9JUO, P, 3, -2, 1, 2
1OZ1WH, G, 2, 1, 1, 2
UB9JUO, Y, 3, inf, 1, 2
79JY8A, B, 4, 1, 1, 2
UB9JUO, Y, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
ZQLVDY, B, 3, inf, 1, 2
79JY8A, G, 4, 9, 1, 2
ZQLVDY, B, 3, 9, 1, 2
79JY8A, P, 4, 5, 1, 2
ZQLVDY, B, 3, 5, 1, 2
79JY8A, R, 4, 7, 1, 2
ZQLVDY, B, 3, 5, 1, 2
79JY8A, Y, 4, 1, 1, 2
ZQLVDY, B, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
ZQLVDY, G, 3, inf, 1, 2
79JY8A, B, 4, 0, 1, 2
ZQLVDY, G, 3, 0, 1, 2
1OZ1WH, G, 2, 1, 1, 2
ZQLVDY, P, 3, inf, 1, 2
79JY8A, B, 4, 7, 1, 2
ZQLVDY, P, 3, 7, 1, 2
79JY8A, G, 4, 6, 1, 2
ZQLVDY, P, 3, 6, 1, 2
79JY8A, R, 4, 4, 1, 2
ZQLVDY, P, 3, 4, 1, 2
79JY8A, Y, 4, -2, 1, 2
ZQLVDY, P, 3, -2, 1, 2
1OZ1WH, G, 2, 1, 1, 2
ZQLVDY, Y, 3, inf, 1, 2
79JY8A, B, 4, 1, 1, 2
ZQLVDY, Y, 3, 1, 1, 2
1OZ1WH, G, 2, 1, 1, 2
SSLKLM, P, 1, 1, -4, 1
1OZ1WH, R, 2, -inf, -4, 1
96Y3RZ, B, 3, inf, -4, 1
9708QA, B, 4, 8, -4, 1
96Y3RZ, B, 3, 8, -4, 1
9708QA, G, 4, 7, -4, 1
96Y3RZ, B, 3, 7, -4, 1
9708QA, R, 4, 5, -4, 1
96Y3RZ, B, 3, 5, -4, 1
9708QA, Y, 4, -1, -4, 1
96Y3RZ, B, 3, -1, -4, -1
9LDEO8, B, 4, 8, -4, -1
96Y3RZ, B, 3, -1, -4, -1
9LDEO8, G, 4, 7, -4, -1
96Y3RZ, B, 3, -1, -4, -1
9LDEO8, R, 4, 5, -4, -1
96Y3RZ, B, 3, -1, -4, -1
9LDEO8, Y, 4, -1, -4, -1
96Y3RZ, B, 3, -1, -4, -1
APNFUQ, G, 4, 7, -4, -1
96Y3RZ, B, 3, -1, -4, -1
APNFUQ, P, 4, 3, -4, -1
96Y3RZ, B, 3, -1, -4, -1
APNFUQ, R, 4, 5, -4, -1
96Y3RZ, B, 3, -1, -4, -1
APNFUQ, Y, 4, -1, -4, -1
96Y3RZ, B, 3, -1, -4, -1
FMCQUW, B, 4, 8, -4, -1
96Y3RZ, B, 3, -1, -4, -1
FMCQUW, G, 4, 7, -4, -1
96Y3RZ, B, 3, -1, -4, -1
FMCQUW, P, 4, 3, -4, -1
96Y3RZ, B, 3, -1, -4, -1
FMCQUW, Y, 4, -1, -4, -1
96Y3RZ, B, 3, -1, -4, -1
M7EGKH, G, 4, 7, -4, -1
96Y3RZ, B, 3, -1, -4, -1
M7EGKH, P, 4, 3, -4, -1
96Y3RZ, B, 3, -1, -4, -1
M7EGKH, Y, 4, -1, -4, -1
96Y3RZ, B, 3, -1, -4, -1
UB9JUO, B, 4, 8, -4, -1
96Y3RZ, B, 3, -1, -4, -1
UB9JUO, P, 4, 3, -4, -1
96Y3RZ, B, 3, -1, -4, -1
UB9JUO, Y, 4, -1, -4, -1
96Y3RZ, B, 3, -1, -4, -1
ZQLVDY, B, 4, 8, -4, -1
96Y3RZ, B, 3, -1, -4, -1
ZQLVDY, G, 4, 7, -4, -1
96Y3RZ, B, 3, -1, -4, -1
ZQLVDY, P, 4, 3, -4, -1
96Y3RZ, B, 3, -1, -4, -1
ZQLVDY, Y, 4, -1, -4, -1
96Y3RZ, B, 3, -1, -4, -1
1OZ1WH, R, 2, -1, -1, 1
96Y3RZ, G, 3, inf, -1, 1
9708QA, B, 4, -2, -1, 1
96Y3RZ, G, 3, -2, -1, 1
1OZ1WH, R, 2, -1, -1, 1
96Y3RZ, P, 3, inf, -1, 1
9708QA, B, 4, 5, -1, 1
96Y3RZ, P, 3, 5, -1, 1
9708QA, G, 4, 4, -1, 1
96Y3RZ, P, 3, 4, -1, 1
9708QA, R, 4, 2, -1, 1
96Y3RZ, P, 3, 2, -1, 1
9708QA, Y, 4, -4, -1, 1
96Y3RZ, P, 3, -4, -1, 1
1OZ1WH, R, 2, -1, -1, 1
96Y3RZ, Y, 3, inf, -1, 1
9708QA, B, 4, -1, -1, 1
96Y3RZ, Y, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
9708QA, B, 3, inf, -1, 1
96Y3RZ, B, 4, 8, -1, 1
9708QA, B, 3, 8, -1, 1
96Y3RZ, G, 4, 7, -1, 1
9708QA, B, 3, 7, -1, 1
96Y3RZ, P, 4, 3, -1, 1
9708QA, B, 3, 3, -1, 1
96Y3RZ, Y, 4, -1, -1, 1
9708QA, B, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
9708QA, G, 3, inf, -1, 1
96Y3RZ, B, 4, -2, -1, 1
9708QA, G, 3, -2, -1, 1
1OZ1WH, R, 2, -1, -1, 1
9708QA, R, 3, inf, -1, 1
96Y3RZ, B, 4, -7, -1, 1
9708QA, R, 3, -7, -1, 1
1OZ1WH, R, 2, -1, -1, 1
9708QA, Y, 3, inf, -1, 1
96Y3RZ, B, 4, -1, -1, 1
9708QA, Y, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
9LDEO8, B, 3, inf, -1, 1
96Y3RZ, B, 4, 8, -1, 1
9LDEO8, B, 3, 8, -1, 1
96Y3RZ, G, 4, 7, -1, 1
9LDEO8, B, 3, 7, -1, 1
96Y3RZ, P, 4, 3, -1, 1
9LDEO8, B, 3, 3, -1, 1
96Y3RZ, Y, 4, -1, -1, 1
9LDEO8, B, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
9LDEO8, G, 3, inf, -1, 1
96Y3RZ, B, 4, -2, -1, 1
9LDEO8, G, 3, -2, -1, 1
1OZ1WH, R, 2, -1, -1, 1
9LDEO8, R, 3, inf, -1, 1
96Y3RZ, B, 4, -7, -1, 1
9LDEO8, R, 3, -7, -1, 1
1OZ1WH, R, 2, -1, -1, 1
9LDEO8, Y, 3, inf, -1, 1
96Y3RZ, B, 4, -1, -1, 1
9LDEO8, Y, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
FMCQUW, B, 3, inf, -1, 1
96Y3RZ, B, 4, 8, -1, 1
FMCQUW, B, 3, 8, -1, 1
96Y3RZ, G, 4, 7, -1, 1
FMCQUW, B, 3, 7, -1, 1
96Y3RZ, P, 4, 3, -1, 1
FMCQUW, B, 3, 3, -1, 1
96Y3RZ, Y, 4, -1, -1, 1
FMCQUW, B, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
FMCQUW, G, 3, inf, -1, 1
96Y3RZ, B, 4, -2, -1, 1
FMCQUW, G, 3, -2, -1, 1
1OZ1WH, R, 2, -1, -1, 1
FMCQUW, P, 3, inf, -1, 1
96Y3RZ, B, 4, 5, -1, 1
FMCQUW, P, 3, 5, -1, 1
96Y3RZ, G, 4, 4, -1, 1
FMCQUW, P, 3, 4, -1, 1
96Y3RZ, P, 4, 0, -1, 1
FMCQUW, P, 3, 0, -1, 0
96Y3RZ, Y, 4, -4, -1, 0
FMCQUW, P, 3, -4, -1, 0
1OZ1WH, R, 2, -1, -1, 1
FMCQUW, Y, 3, inf, -1, 1
96Y3RZ, B, 4, -1, -1, 1
FMCQUW, Y, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
M7EGKH, B, 3, inf, -1, 1
79JY8A, G, 4, 7, -1, 1
M7EGKH, B, 3, 7, -1, 1
79JY8A, P, 4, 3, -1, 1
M7EGKH, B, 3, 3, -1, 1
79JY8A, R, 4, 5, -1, 1
M7EGKH, B, 3, 3, -1, 1
79JY8A, Y, 4, -1, -1, 1
M7EGKH, B, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
M7EGKH, G, 3, inf, -1, 1
79JY8A, B, 4, -2, -1, 1
M7EGKH, G, 3, -2, -1, 1
1OZ1WH, R, 2, -1, -1, 1
M7EGKH, P, 3, inf, -1, 1
79JY8A, B, 4, 5, -1, 1
M7EGKH, P, 3, 5, -1, 1
79JY8A, G, 4, 4, -1, 1
M7EGKH, P, 3, 4, -1, 1
79JY8A, R, 4, 2, -1, 1
M7EGKH, P, 3, 2, -1, 1
79JY8A, Y, 4, -4, -1, 1
M7EGKH, P, 3, -4, -1, 1
1OZ1WH, R, 2, -1, -1, 1
M7EGKH, Y, 3, inf, -1, 1
79JY8A, B, 4, -1, -1, 1
M7EGKH, Y, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
UB9JUO, B, 3, inf, -1, 1
79JY8A, G, 4, 7, -1, 1
UB9JUO, B, 3, 7, -1, 1
79JY8A, P, 4, 3, -1, 1
UB9JUO, B, 3, 3, -1, 1
79JY8A, R, 4, 5, -1, 1
UB9JUO, B, 3, 3, -1, 1
79JY8A, Y, 4, -1, -1, 1
UB9JUO, B, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
UB9JUO, P, 3, inf, -1, 1
79JY8A, B, 4, 5, -1, 1
UB9JUO, P, 3, 5, -1, 1
79JY8A, G, 4, 4, -1, 1
UB9JUO, P, 3, 4, -1, 1
79JY8A, R, 4, 2, -1, 1
UB9JUO, P, 3, 2, -1, 1
79JY8A, Y, 4, -4, -1, 1
UB9JUO, P, 3, -4, -1, 1
1OZ1WH, R, 2, -1, -1, 1
UB9JUO, Y, 3, inf, -1, 1
79JY8A, B, 4, -1, -1, 1
UB9JUO, Y, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
ZQLVDY, B, 3, inf, -1, 1
79JY8A, G, 4, 7, -1, 1
ZQLVDY, B, 3, 7, -1, 1
79JY8A, P, 4, 3, -1, 1
ZQLVDY, B, 3, 3, -1, 1
79JY8A, R, 4, 5, -1, 1
ZQLVDY, B, 3, 3, -1, 1
79JY8A, Y, 4, -1, -1, 1
ZQLVDY, B, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
ZQLVDY, G, 3, inf, -1, 1
79JY8A, B, 4, -2, -1, 1
ZQLVDY, G, 3, -2, -1, 1
1OZ1WH, R, 2, -1, -1, 1
ZQLVDY, P, 3, inf, -1, 1
79JY8A, B, 4, 5, -1, 1
ZQLVDY, P, 3, 5, -1, 1
79JY8A, G, 4, 4, -1, 1
ZQLVDY, P, 3, 4, -1, 1
79JY8A, R, 4, 2, -1, 1
ZQLVDY, P, 3, 2, -1, 1
79JY8A, Y, 4, -4, -1, 1
ZQLVDY, P, 3, -4, -1, 1
1OZ1WH, R, 2, -1, -1, 1
ZQLVDY, Y, 3, inf, -1, 1
79JY8A, B, 4, -1, -1, 1
ZQLVDY, Y, 3, -1, -1, 1
1OZ1WH, R, 2, -1, -1, 1
SSLKLM, P, 1, -1, -4, -1
1OZ1WH, Y, 2, -inf, -4, -1
96Y3RZ, B, 3, inf, -4, -1
9708QA, B, 4, 2, -4, -1
96Y3RZ, B, 3, 2, -4, -1
9708QA, G, 4, 1, -4, -1
96Y3RZ, B, 3, 1, -4, -1
9708QA, R, 4, -1, -4, -1
96Y3RZ, B, 3, -1, -4, -1
9708QA, Y, 4, -7, -4, -1
96Y3RZ, B, 3, -7, -4, -1
1OZ1WH, Y, 2, -7, -4, -1
96Y3RZ, G, 3, inf, -4, -1
9708QA, B, 4, -8, -4, -1
96Y3RZ, G, 3, -8, -4, -1
1OZ1WH, Y, 2, -7, -4, -1
96Y3RZ, P, 3, inf, -4, -1
9708QA, B, 4, -1, -4, -1
96Y3RZ, P, 3, -1, -4, -1
9708QA, G, 4, -2, -4, -1
96Y3RZ, P, 3, -2, -4, -2
9708QA, R, 4, -4, -4, -2
96Y3RZ, P, 3, -4, -4, -2
1OZ1WH, Y, 2, -4, -4, -1
